#{"t_start": 1765378660.2359, "env_id": "intersection-v0"}
r,l,t
19.014095,21,313.043389
0.234744,13,313.316629
5.446046,13,313.620365
16.349817,22,314.11409
20.0,20,314.776909
2.853909,12,315.069996
0.703061,12,315.477568
11.901489,20,316.193464
16.585388,26,316.762523
14.006217,23,317.398845
14.053821,21,318.267017
6.0,12,318.543659
1.20978,18,319.031236
18.013952,20,319.752877
3.159013,9,320.006976
1.191099,10,320.262634
15.98562,22,320.872866
2.453586,10,321.18359
0.430285,12,321.486771
-1.30397,13,321.869019
4.051093,12,322.178943
3.187624,11,322.43982
13.977775,24,322.980594
4.0,11,323.30022
1.942271,13,323.65625
3.034797,11,323.937103
15.672559,21,324.383874
13.194071,24,324.948063
9.072651,20,325.562046
2.701009,12,325.910427
17.014252,21,326.536545
1.132928,15,327.042364
16.590991,20,327.645985
1.148429,13,327.945354
1.863407,12,328.229411
1.25148,14,328.729064
15.397579,20,329.31945
3.700314,9,329.52463
13.312733,20,329.831121
1.094993,9,330.066159
17.460598,21,330.693762
13.35389,22,331.406307
19.184641,21,332.092879
5.04694,13,332.449016
15.129606,26,333.482018
0.11627,10,333.684489
10.412806,23,334.469396
13.321642,23,335.23094
4.030918,11,335.493188
5.029217,13,335.869138
14.741702,23,336.517355
1.182828,10,336.849951
19.0,19,337.209383
1.527335,12,337.577585
0.208232,10,337.819169
4.0,10,338.200682
4.722645,12,338.585797
2.099159,11,339.009855
-5.0,1,339.058214
6.0,14,339.490922
6.0,12,339.760987
-0.135346,11,339.944913
4.0,10,340.169475
4.303121,13,340.519712
5.247267,13,340.877932
2.606625,11,341.107686
1.205362,10,341.457738
2.064665,11,341.803564
18.0,18,342.489372
8.086485,26,343.361746
18.0,18,343.82578
4.026751,12,344.10996
-1.431406,10,344.396817
10.984194,26,345.509759
13.417531,22,346.401011
10.697594,24,347.589054
12.534918,21,348.139231
4.184855,11,348.476131
1.02335,13,348.769334
14.499739,24,349.471026
9.746572,24,350.276017
3.034797,10,350.587588
16.08852,18,351.006457
14.70683,20,351.671968
3.0,10,351.969315
