#{"t_start": 1765297366.2538664, "env_id": "intersection-v0"}
r,l,t
8.552042,11,1624.326774
-2.436558,6,1624.649326
4.549414,13,1625.490904
10.0,10,1625.934633
-1.0,5,1626.123059
-0.299923,5,1626.307651
9.0,9,1626.498957
10.0,10,1626.842736
10.0,10,1627.371671
9.0,9,1627.899347
-1.0,6,1628.218559
9.0,9,1628.52606
6.52517,13,1629.261815
9.0,9,1629.84488
9.0,9,1630.209676
-0.841249,5,1630.450731
-2.0,4,1630.70716
6.536747,11,1631.288159
0.0,5,1631.441913
10.0,10,1631.932052
9.0,9,1632.460742
-1.318719,6,1632.814738
-1.0,8,1633.266856
10.0,10,1633.643867
9.0,9,1634.040082
-0.57992,5,1634.222172
10.0,10,1634.46892
7.617435,9,1635.103468
8.617423,10,1635.646274
8.0,8,1636.022084
9.0,9,1636.615607
10.0,10,1637.123059
-3.0,9,1637.747108
9.0,9,1638.293317
9.0,9,1638.717815
-1.0,5,1639.050863
-1.0,5,1639.395321
1.0,7,1639.674203
0.0,6,1640.009616
4.177117,13,1640.919098
-2.318366,5,1641.199583
9.0,9,1641.495107
-1.372771,6,1641.722635
-1.0,6,1642.039506
7.616072,9,1642.716913
10.0,10,1643.266238
9.0,9,1643.642299
9.0,9,1643.908729
-3.0,4,1644.069918
-1.0,5,1644.279089
8.0,8,1644.566614
10.0,10,1645.198615
0.695809,13,1646.087205
4.53666,13,1647.344845
-1.0,6,1647.603818
-1.0,5,1647.854972
-2.0,6,1648.091037
-2.0,5,1648.450393
0.0,6,1648.626289
5.459397,13,1649.39555
8.0,8,1649.997441
0.0,6,1650.336013
10.0,10,1650.909148
-1.0,5,1651.102602
10.0,10,1651.735874
-1.0,5,1651.965003
2.0,13,1652.567876
5.534404,13,1653.31009
-1.0,5,1653.496867
0.0,6,1653.740846
9.0,9,1654.422957
8.615844,10,1654.626122
-4.39568,13,1655.446566
10.0,10,1655.834748
9.0,9,1659.488156
-1.0,5,1659.70092
10.0,10,1660.248115
-1.299552,4,1660.513962
0.0,5,1660.69328
8.0,8,1661.24188
7.459846,13,1662.031145
0.0,6,1662.473591
9.0,9,1662.900956
9.0,9,1663.335675
0.0,6,1663.648866
-1.318719,6,1663.998405
4.615447,13,1664.893935
9.0,9,1665.459509
6.538578,13,1666.104647
9.0,9,1666.579721
7.53896,12,1667.239005
-1.0,5,1667.600909
10.0,10,1667.785814
9.0,9,1668.241907
-1.0,6,1668.631061
9.0,9,1669.180298
10.0,10,1669.559996
-1.0,5,1669.765866
0.0,6,1669.861882
9.0,9,1670.216745
-0.299923,5,1670.477419
9.0,9,1670.910547
9.0,9,1671.337639
1.0,13,1672.226341
-1.0,5,1672.488237
5.536333,13,1673.015016
9.0,9,1673.469532
3.0,13,1674.136259
-0.70295,9,1674.600282
5.536718,11,1675.340227
2.0,13,1676.222818
9.0,9,1676.674579
10.0,10,1677.09672
5.0,13,1677.778365
8.0,8,1678.154433
9.0,9,1678.508932
0.0,6,1678.866087
0.0,6,1679.077804
-1.0,4,1679.33321
0.0,6,1679.636636
0.525441,13,1680.599917
9.0,9,1681.112687
-1.0,5,1681.42233
10.0,10,1681.805583
1.0,13,1682.918671
9.0,9,1683.383509
7.538634,13,1684.136191
0.420014,6,1684.415089
6.536343,13,1685.039381
9.0,9,1685.708429
7.61852,9,1686.082123
9.0,9,1686.65752
0.0,6,1686.987988
9.0,9,1687.3768
0.0,6,1687.731266
-2.393478,7,1688.087226
0.0,5,1688.297025
8.0,8,1688.769757
9.0,9,1689.123022
1.0,7,1689.362049
8.0,8,1689.846101
9.0,9,1690.190103
-1.0,5,1690.312954
10.0,10,1690.640717
5.461636,13,1691.52913
-1.0,5,1691.807708
9.0,9,1692.247109
0.0,5,1692.479603
-2.0,4,1692.657322
10.0,10,1693.168633
7.552042,11,1693.968981
8.616025,10,1694.506312
-1.0,5,1694.720935
-0.299923,5,1695.008925
9.0,9,1695.40911
-1.0,5,1695.720135
-1.0,6,1695.925888
-0.57992,5,1696.174423
9.0,9,1696.427985
8.616025,10,1696.83688
0.420014,6,1696.980492
9.0,9,1697.391649
10.0,10,1697.84669
1.0,6,1698.103357
0.0,6,1698.471775
8.0,8,1698.803364
7.615917,9,1699.113846
-2.0,6,1699.433615
-1.0,5,1699.705265
7.615917,9,1700.088868
8.0,8,1700.52479
9.0,9,1700.942611
-1.318719,5,1701.175189
0.551386,13,1702.064678
8.616025,10,1702.619196
0.0,5,1702.815663
10.0,10,1703.340766
8.0,8,1703.757337
9.0,9,1704.053411
0.0,6,1704.548306
-0.381164,7,1704.847351
9.0,9,1705.457354
7.550194,10,1706.120467
9.0,9,1706.567329
-1.0,6,1706.939947
-2.0,5,1707.118523
-1.0,6,1707.527538
8.0,8,1707.903003
9.0,9,1708.366396
5.536334,12,1708.639452
9.0,9,1708.877926
9.0,9,1709.090242
0.158681,6,1709.385479
-2.0,4,1709.610198
-1.0,5,1709.863631
-1.460719,8,1710.10106
3.0,8,1710.538777
4.0,13,1711.282153
-2.0,4,1711.417796
-5.0,1,1711.564027
9.0,9,1711.89978
2.0,8,1712.322147
-1.0,5,1712.536699
9.0,9,1713.085701
8.54087,12,1713.881455
0.420014,6,1714.349183
-1.57953,4,1714.541433
9.0,9,1715.005249
-2.288439,6,1715.404206
8.0,8,1715.80936
8.47331,12,1716.562735
6.538961,11,1716.999288
10.0,10,1717.606606
10.0,10,1718.318669
-1.0,5,1718.670989
9.0,9,1719.089511
-1.366575,6,1719.456687
0.0,5,1719.728177
-1.0,5,1720.039727
-1.0,5,1720.341773
10.0,10,1721.002918
9.0,9,1721.224345
0.0,6,1721.556407
9.0,9,1721.793989
8.617423,10,1722.092178
-1.0,5,1722.292711
-1.0,5,1722.601377
10.0,10,1722.921063
8.0,8,1723.205343
9.0,9,1723.63341
-5.0,1,1723.711121
-0.299923,5,1723.973839
0.0,5,1724.294877
7.459846,13,1724.922492
-2.0,4,1725.234453
-2.0,4,1725.454063
4.547614,13,1726.09936
0.0,6,1726.322608
9.0,9,1726.894414
4.549732,13,1727.719053
0.0,6,1728.083188
-1.0,5,1728.266325
9.617421,11,1728.810507
-0.841249,5,1729.135187
0.0,10,1729.585683
0.0,5,1729.841949
6.539093,10,1730.551919
8.0,8,1731.00661
10.0,10,1731.335647
9.0,9,1731.696266
8.615645,10,1732.269805
9.0,9,1732.836835
9.0,9,1733.361618
0.0,5,1733.571409
9.0,10,1733.898126
-1.0,5,1734.224478
3.0,13,1734.975044
-2.0,4,1735.139294
0.0,5,1735.385952
7.62673,10,1735.811281
9.0,9,1736.19363
-2.0,5,1736.560752
-1.0,5,1736.711408
9.0,9,1737.007847
0.0,5,1737.186096
1.0,13,1737.992539
8.0,8,1738.220603
-2.772713,11,1739.183944
6.536347,12,1739.801265
8.0,8,1740.165845
-1.0,5,1740.469811
9.0,9,1740.808563
-1.0,5,1741.183002
8.0,8,1741.511166
9.0,9,1741.731014
9.0,9,1742.046905
6.538975,12,1742.930035
-2.0,8,1743.390418
8.0,8,1743.747475
10.0,10,1744.231323
8.0,8,1744.674937
7.552044,10,1745.100812
-1.0,7,1745.393677
7.626732,9,1745.704486
9.0,9,1746.020896
8.616025,10,1746.716862
0.0,5,1746.936653
-1.0,6,1747.272326
-2.444964,6,1747.649984
8.0,8,1748.002057
-3.0,3,1748.251313
8.633113,10,1748.810081
11.0,11,1749.292364
6.459792,13,1749.956778
0.0,6,1750.229174
9.0,9,1750.524568
1.0,7,1750.706348
-1.0,6,1750.945735
7.459465,13,1751.734756
1.0,7,1751.952114
-1.0,5,1752.230775
9.0,9,1752.656986
9.0,9,1753.017397
-1.0,5,1753.221033
0.0,6,1753.580552
-1.0,5,1753.796934
-2.0,8,1754.22342
6.538961,11,1755.253667
-2.0,4,1755.528092
4.613585,13,1756.391843
9.0,9,1756.786807
10.0,10,1757.29679
9.0,9,1757.510313
9.0,9,1757.924717
9.0,9,1758.489042
-1.0,5,1758.750871
-0.299923,5,1759.064855
8.550182,11,1759.993129
9.0,9,1760.593219
-1.0,6,1760.923723
-2.0,8,1761.379632
-1.372771,5,1761.653694
6.615511,13,1762.79244
-2.0,5,1763.150947
8.0,8,1763.410754
9.0,9,1764.000972
-5.0,1,1764.100142
3.42,9,1764.852919
0.0,6,1765.131066
2.0,13,1769.494647
9.0,9,1769.784428
6.471066,12,1770.515174
7.616072,9,1771.082045
-3.0,9,1771.552086
0.0,6,1771.83373
8.0,8,1772.194113
-1.0,6,1772.475552
10.0,10,1772.768911
10.0,10,1773.305959
-2.0,3,1773.433216
7.538649,11,1773.983775
10.0,10,1774.325353
-2.0,6,1774.493751
0.420014,6,1774.822804
-0.299923,5,1775.045515
9.0,9,1775.323491
9.0,9,1775.780383
-2.0,5,1776.004216
10.0,10,1776.457021
-1.57953,4,1776.756355
5.457536,13,1777.393612
-0.841249,5,1777.795442
9.0,9,1778.203568
9.0,9,1778.673104
-1.0,5,1778.97229
-1.0,5,1779.290098
-2.395343,9,1779.788301
9.0,9,1780.134398
9.0,9,1780.756398
2.604283,13,1781.541399
8.459792,13,1782.208633
5.536277,13,1782.882641
-2.0,4,1783.164948
9.0,9,1783.563795
8.0,8,1783.842316
-0.299923,5,1784.066731
10.0,10,1784.628167
10.0,10,1785.271886
9.0,9,1785.739887
9.615573,11,1786.427724
10.0,10,1786.710474
-1.0,5,1787.23397
8.617423,10,1787.490184
9.0,9,1788.021163
-0.841249,5,1788.3347
10.0,10,1788.877784
9.616017,11,1789.46572
4.025656,13,1790.252753
0.0,6,1790.560402
0.0,6,1790.948328
0.0,6,1791.355297
-1.372771,10,1792.080162
-0.634719,6,1792.283421
9.0,9,1792.78932
8.0,8,1793.108246
-1.0,5,1793.248694
-1.372771,5,1793.60659
6.112748,13,1794.274826
5.534405,13,1794.646049
-2.0,4,1794.876928
9.0,9,1795.476424
1.0,13,1796.402472
6.616343,8,1796.738023
0.0,5,1796.958796
0.0,6,1797.315314
-2.0,4,1797.518957
10.0,10,1798.131427
6.457546,13,1798.928914
10.0,10,1799.277251
10.0,10,1799.985551
7.615917,9,1800.47257
10.0,10,1800.956663
8.47331,12,1801.595548
-1.0,5,1801.822335
5.615558,11,1802.437774
-0.299923,5,1802.742313
-2.0,8,1803.124729
5.527341,13,1803.716661
5.534349,13,1804.230146
8.0,8,1804.538994
0.420014,6,1804.746249
8.0,8,1805.287301
-1.57953,4,1805.519821
7.616072,9,1806.018548
9.0,9,1806.311042
-0.57992,5,1806.576909
10.0,10,1807.154926
-2.0,3,1807.419066
10.0,10,1807.808353
-3.0,8,1808.143993
-0.841249,5,1808.371409
-1.0,5,1808.628364
-1.0,5,1808.924993
0.0,6,1809.380444
-2.444964,6,1809.740283
9.0,9,1810.306601
-2.0,5,1810.491091
0.0,5,1810.708127
10.0,10,1811.070277
8.0,8,1811.517652
10.0,10,1811.870465
5.242785,12,1812.497154
-1.0,6,1813.004279
10.0,10,1813.644971
10.0,10,1814.12358
0.0,6,1814.453259
1.0,7,1814.849543
-2.0,4,1815.171206
-1.0,5,1815.45875
0.0,6,1815.882117
0.0,6,1816.149168
0.0,5,1816.382216
9.0,9,1817.109849
9.0,9,1817.431726
0.0,6,1817.705151
9.0,9,1817.863832
-0.373185,7,1818.215491
9.0,9,1818.777326
-2.51166,7,1819.290393
8.549876,11,1819.849554
-1.0,5,1820.076056
-5.0,1,1820.182329
-2.0,6,1820.581942
-1.0,5,1820.804178
9.0,9,1821.352044
9.0,9,1821.736242
10.0,10,1822.277996
10.0,10,1822.720797
1.0,7,1822.873745
10.0,10,1823.286433
-1.372771,6,1823.646673
-1.0,5,1823.815278
9.0,9,1824.259185
0.0,6,1824.49555
0.0,5,1824.851522
10.0,10,1825.402549
0.0,6,1825.723873
8.550311,11,1826.1801
9.0,9,1826.48348
10.0,10,1827.005492
0.0,6,1827.338519
-1.0,5,1827.547828
9.0,9,1827.796576
8.0,8,1828.041555
9.0,9,1828.788177
9.0,9,1829.000589
6.552042,10,1829.396979
-2.436558,7,1829.611773
9.0,9,1829.955093
7.287531,10,1830.206158
2.53665,13,1831.29909
10.0,10,1831.693244
-1.0,5,1831.95994
-1.84084,4,1832.219791
-1.299552,4,1832.407148
-1.0,5,1832.513631
0.0,6,1832.690554
9.0,9,1833.257624
9.0,9,1833.743636
9.0,9,1834.384147
8.0,8,1834.762939
-2.0,7,1835.070145
-2.0,4,1835.293836
7.562943,10,1836.056416
-2.382567,7,1836.457154
-0.691931,7,1836.771555
9.0,9,1837.303216
9.0,9,1837.791517
0.0,7,1838.154857
7.459795,12,1839.088991
9.0,9,1839.536646
3.538556,13,1840.265421
8.0,8,1840.698386
9.0,9,1841.11503
9.0,9,1841.660758
-1.0,5,1841.883617
5.0,6,1842.313303
-1.0,5,1842.558875
9.0,9,1842.802218
-1.373258,6,1843.151156
-1.57953,4,1843.412248
-4.0,7,1843.943384
9.0,9,1844.308045
-1.318719,6,1844.638841
9.0,9,1845.057186
-3.0,7,1845.413839
10.0,10,1845.976583
-2.0,4,1846.116226
0.0,6,1846.434323
-1.0,5,1846.712621
10.0,10,1847.163313
7.54087,11,1847.612918
6.552042,10,1848.213921
9.0,9,1848.780483
-1.372771,6,1849.145143
9.0,9,1849.628263
4.538569,12,1850.039488
9.0,9,1850.660857
9.0,9,1851.089499
10.0,10,1851.520631
7.457929,13,1852.359208
0.0,5,1852.531955
-4.0,8,1853.072761
7.681208,9,1853.415404
0.0,5,1853.568935
7.633114,9,1854.185831
-5.0,1,1854.312433
-1.0,5,1854.581517
0.0,5,1854.899482
0.158681,6,1855.295428
-2.382567,7,1855.747298
0.0,5,1856.062987
-3.0,8,1856.771271
6.457162,13,1857.851039
0.0,6,1858.179156
9.0,9,1858.674381
-1.0,5,1858.931144
1.0,7,1859.136434
1.0,7,1859.414158
7.23492,12,1859.909621
0.0,6,1860.214218
9.0,9,1860.53607
-1.318719,6,1860.71496
9.0,9,1861.197615
8.615844,10,1861.599898
8.0,8,1862.176292
2.0,13,1862.89389
-1.0,5,1863.300426
10.0,10,1863.800575
-1.0,5,1864.155095
4.0,13,1864.885972
-0.841249,5,1865.162337
-1.0,5,1865.384047
-1.0,6,1865.665011
10.0,10,1866.512714
9.0,9,1867.088861
0.0,6,1867.426523
-1.0,5,1867.707057
8.0,8,1868.269853
-1.373258,7,1868.869308
3.0,13,1870.023589
10.0,10,1870.673951
4.470614,13,1871.734005
-1.0,6,1872.076016
1.0,7,1872.404777
0.0,6,1872.698715
-1.0,5,1872.993156
0.0,6,1873.216174
9.0,9,1873.418359
-1.0,5,1873.585412
10.0,10,1873.963722
8.0,8,1874.399762
0.0,6,1874.715359
2.0,13,1875.633771
-1.0,6,1875.917052
5.547562,13,1876.653907
7.61852,9,1877.181485
8.0,8,1877.633497
9.0,9,1878.119487
-0.373185,7,1878.437496
-1.0,5,1878.831114
0.0,6,1879.103192
10.0,10,1882.551821
9.0,9,1882.921831
0.0,6,1883.479205
9.0,9,1884.013022
-1.318719,6,1884.117646
9.0,9,1884.665819
9.0,9,1885.14346
1.0,7,1885.407791
0.0,6,1885.72938
-0.31878,7,1885.947552
-1.0,5,1886.163245
8.633113,10,1886.543686
0.0,6,1886.695397
10.0,10,1887.063301
-3.023089,5,1887.346729
7.220267,12,1887.961383
9.0,9,1888.423433
9.0,9,1888.736914
10.0,10,1889.353613
-3.447459,6,1889.668668
9.0,9,1890.026691
-2.395661,10,1890.570175
10.0,10,1890.99826
9.0,9,1891.416574
9.0,9,1891.780527
-2.0,4,1892.074698
7.617435,9,1892.333004
0.0,6,1892.596808
-0.366834,7,1893.035249
6.536731,11,1893.588088
10.0,10,1893.908138
8.0,8,1894.204366
6.617508,8,1894.558928
0.0,6,1894.860954
-3.0,11,1895.517699
8.0,8,1895.906366
10.0,10,1896.120246
6.525504,11,1896.615258
-2.382567,8,1897.042386
10.0,10,1897.430481
-2.0,6,1897.677472
2.606183,13,1898.760014
7.167186,12,1899.471514
-1.0,5,1899.777918
0.0,6,1900.13686
-4.981387,1,1900.258693
4.549423,13,1900.943884
-5.0,1,1901.080846
8.0,8,1901.564685
-2.370348,9,1902.082392
9.0,9,1902.413501
9.0,9,1902.677148
-2.0,4,1902.869914
9.0,9,1903.21629
-2.0,4,1903.407856
-1.0,5,1903.724096
-2.0,4,1903.985065
4.114726,13,1904.822698
-2.0,9,1905.485363
9.0,9,1905.866383
-0.299923,5,1906.193396
4.890633,13,1906.893373
9.0,9,1907.163657
-1.0,5,1907.359116
9.0,9,1907.971312
0.0,5,1908.354329
0.0,6,1908.693498
4.0,13,1909.609115
7.475492,11,1910.403854
-2.0,7,1910.835736
0.420014,6,1911.183381
3.0,13,1912.131736
-5.0,1,1912.248596
9.0,9,1912.601144
-3.0,12,1913.134933
9.0,9,1913.665244
9.0,9,1914.343526
-3.0,10,1914.954211
0.0,6,1915.228226
0.774635,8,1915.581807
10.0,10,1916.318536
0.0,6,1916.698542
9.0,9,1917.131992
-0.841249,5,1917.312639
9.0,9,1917.725287
10.0,10,1918.307656
9.0,9,1918.683754
0.0,6,1919.038971
10.0,10,1919.455611
0.0,6,1919.671279
6.525497,13,1919.93782
6.457162,13,1920.589871
7.473313,11,1921.106588
7.457471,13,1921.954642
8.0,8,1922.240777
9.0,9,1922.837215
3.0,13,1923.822596
-1.0,5,1923.93811
8.618513,10,1924.352308
-4.0,10,1925.172891
-3.382507,6,1925.501497
-1.0,5,1925.795279
9.0,9,1926.241434
-2.0,5,1926.572006
1.0,6,1926.926298
10.0,10,1927.136661
-1.0,5,1927.394354
0.0,6,1927.754077
-0.841249,5,1928.006181
0.0,6,1928.462689
10.0,10,1928.792832
8.0,8,1929.108978
-3.284669,2,1929.26774
7.552044,10,1929.626535
8.615645,10,1930.086646
9.0,9,1930.572059
10.0,10,1930.955802
0.0,6,1931.239722
9.0,9,1931.576971
5.615503,13,1932.321465
-1.0,5,1932.54131
1.617435,9,1933.042544
-2.0,6,1933.287389
-3.0,11,1934.063006
-1.0,7,1934.398913
2.0,8,1934.634462
8.618513,10,1935.01816
-1.0,5,1935.315048
-0.57992,5,1935.579037
9.0,9,1936.198296
-1.766172,10,1936.455902
9.0,9,1936.971843
8.459731,13,1937.780412
4.615502,13,1938.221084
-1.0,5,1938.520423
2.629652,13,1939.363688
7.617435,9,1939.812393
9.0,9,1940.272345
10.0,10,1941.027008
9.0,9,1941.540004
9.0,9,1941.833079
1.0,7,1942.406704
-2.0,10,1942.921276
-4.0,3,1943.148671
3.285909,13,1943.857749
9.0,9,1944.282068
0.0,6,1944.572395
0.0,6,1944.830223
-1.0,5,1945.070569
9.0,9,1945.360722
0.0,5,1945.541787
9.0,9,1946.02148
8.615844,10,1946.605795
6.550179,11,1947.29133
-2.0,4,1947.512579
10.0,10,1948.171992
-1.0,7,1948.605916
0.0,6,1948.887185
9.615832,11,1949.451116
9.0,9,1949.734442
1.0,7,1950.032603
-1.0,5,1950.353508
-2.0,5,1950.566682
0.0,6,1950.918314
7.538649,11,1951.297405
9.0,9,1951.780878
9.0,9,1952.506738
4.207836,13,1953.250576
-3.0,3,1953.413511
-5.0,9,1953.952606
10.0,10,1954.468419
-1.0,5,1954.740813
9.615573,11,1955.026806
9.0,9,1955.504939
-1.0,5,1955.806274
9.0,9,1956.120755
9.0,9,1956.507329
-2.382567,7,1956.898638
9.0,9,1957.338182
-0.299923,5,1957.619918
0.0,5,1957.940872
9.0,9,1958.403986
8.616025,10,1959.137572
8.550311,11,1959.738841
-2.0,4,1959.954694
10.0,10,1960.267678
-1.0,5,1960.46501
-2.0,6,1960.83988
8.0,8,1961.315913
8.0,8,1961.67816
6.231769,10,1962.297094
0.0,6,1962.489346
-2.318366,5,1962.581789
-3.372844,5,1962.889505
-1.372771,6,1963.300213
-1.0,8,1963.891003
-1.0,5,1964.135637
4.547923,13,1964.965878
4.460107,13,1965.570285
8.0,8,1965.967086
0.0,6,1966.288028
0.0,6,1966.580487
4.547551,13,1967.283561
0.0,6,1967.494214
6.457546,13,1968.311636
9.0,9,1968.780378
9.0,9,1969.250311
6.257827,11,1969.85155
-1.318719,6,1970.276635
-3.0,4,1970.464957
-1.0,7,1970.799347
1.0,7,1971.039003
0.0,6,1971.341528
-1.318719,6,1971.608575
8.62673,10,1972.416794
-0.57992,5,1972.619431
1.158669,7,1972.869741
8.0,8,1973.136595
10.0,10,1973.600914
8.681208,10,1974.259825
-2.0,12,1975.074274
-1.0,4,1975.31451
9.0,9,1975.797318
9.0,9,1976.26236
10.0,10,1976.670454
8.0,8,1977.202734
9.0,9,1977.531059
-1.0,5,1977.802578
-1.318719,6,1978.033637
11.0,11,1978.67346
3.483761,13,1979.89516
-1.0,5,1980.138155
10.0,10,1980.574352
-1.0,5,1980.914663
-1.366575,6,1981.337379
9.0,9,1982.009924
8.615844,10,1982.398725
8.0,8,1982.629039
7.25046,10,1983.241376
-2.0,4,1983.561152
10.0,10,1984.023136
2.0,13,1985.086157
9.0,9,1985.56596
0.0,6,1986.022213
10.0,10,1986.383333
-0.299923,5,1986.683653
9.0,9,1986.913403
0.0,6,1987.208693
0.0,6,1987.520259
-2.0,6,1987.889712
10.0,10,1988.180709
-1.0,5,1988.52773
10.0,10,1988.915679
9.0,9,1992.485487
10.0,10,1993.48337
9.0,9,1993.967885
10.0,10,1994.43548
-2.0,6,1994.884442
3.551388,13,1995.805221
5.547562,13,1996.211697
-2.0,3,1996.442055
9.0,9,1996.908966
10.0,10,1997.399591
10.0,10,1997.932917
-3.828721,9,1998.342745
0.0,6,1998.696571
3.534664,13,1999.403573
0.0,6,1999.73365
-1.372771,6,2000.105706
8.0,8,2000.341872
-1.0,5,2000.545913
8.0,8,2000.829859
7.54087,11,2001.556138
10.0,10,2002.233115
-2.0,4,2002.408198
-0.31878,7,2003.104887
8.615844,10,2003.724025
9.0,9,2004.133385
10.0,10,2004.516591
-1.84084,4,2004.643704
7.459742,12,2005.710453
-2.208147,5,2005.922489
-4.0,11,2006.919607
8.47331,12,2007.327946
-1.0,5,2007.589184
-1.0,5,2007.840551
-2.0,4,2008.149572
-3.0,9,2008.550337
10.0,10,2008.935992
9.0,9,2009.230281
0.317042,7,2009.632765
9.0,9,2010.214645
9.0,9,2010.678277
6.540872,10,2011.346561
9.0,9,2011.858415
9.0,9,2012.248293
8.0,8,2012.620665
9.0,9,2012.836645
-1.373258,7,2013.184881
3.0,9,2013.627778
7.615917,9,2014.093629
7.562943,10,2014.508783
9.0,9,2015.190016
7.45748,13,2015.828944
-1.755203,8,2016.413545
9.0,9,2016.889547
9.0,9,2017.191391
-2.0,4,2017.415879
8.615844,10,2017.939693
9.0,9,2018.420983
0.0,6,2018.795589
7.615917,9,2019.511014
-1.0,6,2019.836723
-2.318366,5,2020.036942
7.616072,9,2020.46653
9.0,9,2021.084233
7.2423,11,2021.877382
10.0,10,2022.314117
9.0,9,2022.703115
-2.0,4,2022.992008
0.0,6,2023.188833
9.0,9,2023.615988
-2.0,4,2023.822237
9.0,9,2024.328936
1.0,7,2024.660039
-1.0,5,2024.844236
-1.0,5,2025.062921
4.215894,13,2025.696647
8.617423,10,2026.052139
10.0,10,2026.54806
-0.841249,5,2026.811773
6.298369,11,2027.402233
10.0,10,2027.984327
9.0,9,2028.680712
9.0,9,2029.185533
10.0,10,2029.749585
7.0,7,2030.146497
-2.0,6,2030.513291
6.552042,10,2031.423604
9.0,9,2031.847736
7.52358,13,2032.520848
-2.513594,8,2032.927106
-1.0,5,2033.267642
8.633113,10,2033.901325
-2.0,13,2034.516047
9.0,9,2035.128985
6.547944,13,2035.717207
-1.0,5,2035.888532
0.0,6,2036.219194
-1.0,5,2036.518304
-1.0,5,2036.769823
9.0,9,2037.238411
8.0,8,2037.777282
10.0,10,2038.327242
9.0,9,2038.648097
-2.0,5,2038.930812
9.0,9,2039.167064
1.683703,13,2039.995114
0.700013,6,2040.371019
10.0,10,2040.657564
8.0,8,2041.158818
8.538961,12,2041.532628
10.0,10,2042.161486
10.0,10,2042.587333
9.0,9,2043.21332
-1.373258,8,2043.687876
-4.0,6,2044.185091
0.158681,6,2044.412788
7.475492,11,2045.006883
4.525476,13,2045.75091
-0.373185,7,2046.166245
3.470942,13,2046.998241
0.0,6,2047.172908
9.0,9,2047.688935
1.0,13,2048.598744
9.0,9,2049.09072
-3.0,9,2049.500336
8.618513,10,2049.875225
7.231081,11,2050.385653
8.615645,10,2050.612032
9.0,9,2051.000386
-2.540273,11,2051.741248
10.0,10,2052.373169
0.0,6,2052.664499
-3.382507,6,2052.949174
2.0,13,2053.816224
8.0,8,2054.183252
-0.299923,5,2054.478279
-1.366575,6,2054.686691
8.615844,10,2054.95462
8.0,8,2055.333411
4.472872,13,2056.247958
6.550267,9,2056.885497
9.0,9,2057.354606
7.153763,13,2058.274521
-3.316297,6,2058.515201
8.0,8,2058.798981
7.550194,10,2059.352621
-2.0,6,2059.787795
9.0,9,2060.220535
9.0,9,2060.677417
9.0,9,2061.237168
9.0,9,2061.645751
-2.0,7,2061.984702
10.0,10,2062.49801
9.0,9,2063.043256
3.0,13,2063.891131
10.0,10,2064.611496
-2.0,7,2064.930134
10.0,10,2065.490473
-0.634719,6,2065.823243
10.0,10,2066.126595
8.617423,10,2066.568247
9.0,9,2066.92106
-2.0,5,2067.223629
9.0,9,2067.837538
9.0,9,2068.266594
-0.299923,5,2068.480375
8.0,8,2068.875501
1.551658,13,2069.567499
9.0,9,2070.055578
10.0,10,2070.803711
0.0,6,2071.154517
-1.0,5,2071.391519
1.0,13,2072.373849
-1.0,5,2072.858541
-1.0,5,2073.221216
-2.370348,12,2074.192148
6.536725,12,2074.672894
10.0,10,2075.09209
0.0,5,2075.348434
-1.372771,6,2075.678776
8.615844,10,2076.147003
-2.373197,7,2076.598051
7.459401,13,2077.757336
7.626732,9,2078.272844
-1.0,5,2078.561272
10.0,10,2079.050852
8.618513,10,2079.585425
-1.0,6,2079.82028
9.285932,12,2080.534238
0.0,5,2080.856968
0.0,6,2081.216808
-0.681243,6,2081.477146
1.0,13,2082.434759
8.0,8,2082.834548
9.0,9,2083.450167
7.090568,13,2084.161072
9.0,9,2084.655661
9.0,9,2085.136426
2.0,13,2085.880047
-2.0,4,2086.125775
6.534415,13,2086.792583
9.0,9,2087.10978
7.617435,9,2087.655792
9.0,9,2088.01769
-1.0,8,2088.569369
9.0,9,2088.97355
6.45749,13,2089.589952
-0.539811,10,2090.132331
9.0,9,2090.413704
9.0,9,2090.952857
-2.0,4,2091.215635
9.0,9,2091.510123
10.0,10,2091.972556
5.538634,11,2092.805409
-1.0,5,2093.071028
-1.0,6,2093.39028
-0.31878,7,2093.833687
9.0,9,2094.401581
8.0,8,2094.859848
4.538176,13,2095.391434
9.0,9,2095.86785
-2.0,6,2096.341577
0.0,5,2096.642077
10.0,10,2097.137669
0.0,6,2097.353427
9.0,9,2097.869733
9.0,9,2098.370914
0.0,6,2098.567057
10.0,10,2098.870135
7.459803,12,2099.551546
0.158681,6,2099.763405
10.0,10,2100.174889
7.552044,12,2100.562113
8.615844,10,2100.997372
7.538649,11,2101.597572
9.0,9,2102.288217
4.459331,13,2106.299505
9.0,9,2106.711224
9.0,9,2106.956095
10.0,10,2107.456306
-1.84084,4,2107.721442
-1.0,5,2108.206599
6.525497,13,2108.978944
3.0,13,2109.723781
9.0,9,2110.097321
0.0,6,2110.457871
-2.0,4,2110.76879
8.615844,10,2111.088363
-1.0,6,2111.376517
1.0,13,2112.228256
-0.299923,5,2112.447229
-1.0,5,2112.646818
8.0,8,2112.795755
-2.0,10,2113.213099
8.0,8,2113.495416
8.0,9,2113.914386
10.0,10,2114.3562
-0.381164,7,2114.723409
0.695809,13,2115.839762
2.0,13,2116.441261
10.0,10,2116.89835
7.538963,11,2117.440841
3.0,13,2118.12039
-2.0,4,2118.444638
