#{"t_start": 1765294067.0021012, "env_id": "merge-v0"}
r,l,t
9.736714,11,424.283792
13.995114,16,425.176637
13.761785,16,426.046838
6.435478,8,426.485532
14.124518,16,427.316686
13.328815,16,428.22308
14.16179,16,429.088326
14.328815,17,429.981673
12.013639,16,430.870904
14.522901,16,431.689894
11.358042,16,432.540433
11.721925,16,433.348745
14.522901,17,434.341021
6.738128,9,434.828377
11.882707,14,435.576238
12.055257,16,436.433979
14.300679,17,437.311471
13.750392,16,438.154023
11.552532,16,439.006478
4.978301,6,439.350578
15.16179,17,440.3031
8.460273,10,440.747917
12.383616,17,441.606197
8.475352,10,442.164773
13.301037,16,442.934864
12.027481,16,443.802658
11.719208,16,444.661598
7.113557,8,445.06028
12.163375,16,446.012491
12.300283,17,446.809456
14.328457,16,447.756878
14.66179,17,448.626373
4.077436,5,448.842803
13.482052,15,449.567503
12.054934,16,450.3807
14.967345,17,451.282015
13.41961,16,452.143574
13.364054,16,452.880812
12.439172,17,453.826111
14.411742,16,454.637657
14.634012,17,455.427436
11.724241,15,456.134421
11.126317,13,456.740098
14.16179,16,457.569626
12.828457,15,458.346355
12.152536,16,459.046184
10.099169,12,459.531159
11.040853,13,460.21991
13.300299,15,461.018816
13.141832,16,461.74138
14.300679,16,462.545498
13.912776,17,463.437384
14.800679,17,464.298007
15.022901,17,465.169381
10.333003,13,465.745209
15.217346,17,466.498378
13.550671,15,467.139039
12.494727,17,467.880577
15.078457,17,468.713769
12.16637,16,469.368177
14.911789,17,470.738187
12.237484,16,471.766637
12.161394,17,472.642254
11.778044,15,473.403764
13.772559,15,474.166012
14.41179,16,474.949482
12.163643,16,475.804942
12.845308,16,476.691628
12.633616,17,477.572874
14.10591,16,478.293912
12.799815,16,479.187451
11.802541,16,479.912167
10.302657,12,480.533017
10.791174,12,481.094348
6.455644,8,481.512702
10.023259,12,482.107659
12.161753,16,482.918251
12.249377,16,483.735481
13.772901,15,484.377405
14.828449,17,485.294672
12.221925,16,486.066164
14.16179,16,486.917549
13.121935,16,487.719031
7.040841,8,488.093071
4.592417,6,488.363198
9.231294,12,488.981169
13.550679,15,489.695766
15.161743,17,490.489326
12.249703,16,491.279866
14.384012,16,492.135198
12.661394,17,492.989847
14.318915,16,493.758365
12.52194,15,494.466173
15.050679,17,495.326511
15.134012,17,496.155449
14.522901,16,496.947269
13.475352,16,497.7108
15.16179,17,498.637566
14.272901,16,507.390819
9.215205,11,507.960385
12.024764,16,508.787729
6.393909,8,509.210053
14.800679,17,510.032324
14.306876,17,510.917528
12.690276,16,511.611996
13.520889,15,512.281441
13.107173,16,513.100804
13.578457,16,513.858499
12.404929,16,514.683129
4.174456,5,514.920843
12.277481,16,515.609149
14.384011,16,516.382393
10.369325,12,516.95026
13.495123,15,517.727974
12.328061,17,518.454703
13.967346,16,519.220361
6.383849,8,519.663006
12.633616,17,520.524828
12.113888,16,521.330907
12.995121,14,521.982888
14.134012,16,522.798392
14.410168,16,523.726331
15.263407,17,524.616364
14.384003,16,525.382599
9.900863,12,525.902072
14.689568,17,526.766094
12.152536,16,527.618361
14.828457,17,528.527503
11.585352,15,529.202259
15.050679,17,530.036439
14.745123,17,530.873322
8.426203,10,531.372294
14.467298,16,532.170749
11.635875,16,532.97549
13.650397,15,533.732386
13.10537,16,534.528422
12.495114,14,535.147193
12.163653,16,535.971386
12.550283,17,536.711206
8.33042,10,537.234655
14.345118,17,538.128679
13.689568,16,538.980325
8.752156,12,539.606396
13.807522,16,540.308121
13.197388,16,541.060624
15.207852,17,541.891142
14.41179,16,542.684649
7.948154,9,543.111574
14.411457,16,543.908387
14.474236,16,544.6935
15.189568,17,545.585625
13.428641,16,546.329597
11.358097,16,547.023432
14.578455,17,547.986238
14.967346,17,548.857479
12.243653,15,549.647637
14.225165,17,550.516732
15.189291,17,551.385725
12.132857,16,552.182861
14.022901,16,552.955436
15.217346,17,553.742406
13.491827,16,554.498968
4.090074,5,554.732982
15.134012,17,555.641064
14.467346,16,556.366695
7.638534,10,556.876628
13.134012,15,557.574581
14.050679,16,558.29555
12.304934,16,559.072662
14.328457,16,559.926909
12.550236,17,560.807563
15.078457,17,561.72288
12.661394,17,562.605729
14.345118,16,563.45207
12.355839,17,564.316552
13.910158,15,564.98587
12.011748,16,565.715253
14.400349,16,566.499651
13.912776,17,567.463278
12.578061,17,568.421075
15.022901,17,569.253037
15.096741,17,570.116087
13.675559,16,570.905691
15.078457,17,571.724651
13.022844,15,572.429329
12.438607,15,573.133544
14.717346,17,574.022951
15.078457,17,574.909201
15.16179,17,575.736116
13.493449,16,576.520418
11.802541,16,577.295424
13.391832,16,578.078148
14.300679,16,578.838328
11.413653,16,579.653486
14.91179,17,580.565488
13.058499,16,581.278266
13.788951,15,581.985862
10.858455,16,582.778213
13.975165,17,583.638459
10.51296,14,584.31545
13.419563,16,585.13159
12.194147,16,585.822183
14.259885,16,586.600586
15.16179,17,587.499864
11.94143,16,588.417407
14.402296,16,589.211895
14.995123,17,590.11771
12.799718,16,590.961116
14.114054,17,591.777669
12.355839,17,592.654271
11.860814,16,593.437721
14.550679,17,594.249709
4.875502,6,594.530798
5.746414,7,594.840576
14.245123,16,595.616251
11.943823,16,596.389631
12.558499,15,597.103253
4.161398,5,597.338638
14.189568,16,598.233395
15.206229,17,599.098927
14.88239,17,599.909428
15.16179,17,600.76889
5.167107,6,601.035052
14.16961,17,601.826368
13.828457,16,602.630097
14.884012,17,603.425815
12.439172,17,604.285186
13.020935,14,604.914099
13.690554,17,605.770293
15.134012,17,606.640411
12.135875,16,607.45097
12.272505,17,608.281092
13.496109,17,617.391057
13.690554,17,618.202358
12.752943,15,618.965242
12.138592,16,619.742965
12.689172,17,620.593146
15.134012,17,621.455131
15.16179,17,622.408811
14.800679,17,623.255338
12.62135,16,624.024929
15.050679,17,624.861031
13.391308,16,625.632588
14.272901,16,626.473449
7.845942,10,627.018379
5.373451,7,627.363868
12.85722,16,628.126194
12.861113,14,628.768459
14.66179,17,629.545668
12.080319,16,630.364085
6.162149,8,630.780538
14.828457,17,631.664942
14.939568,17,632.513648
14.884012,17,633.429208
11.44143,16,634.23329
13.939512,16,635.108296
12.439172,17,635.95964
11.447888,14,636.581216
15.050679,17,637.501751
11.996661,16,638.309868
13.85722,17,639.110271
12.328061,17,639.948049
14.022901,16,640.700905
12.355839,17,641.557399
14.206229,16,642.339651
12.550283,17,643.217804
14.828449,17,644.117825
9.611519,12,644.756106
15.207852,17,645.584403
8.510289,11,646.128743
10.120243,12,646.649212
6.321481,8,647.009861
14.550632,17,647.823212
14.141832,17,648.599871
14.272901,16,649.370831
15.16179,17,650.183913
11.746986,16,650.951838
14.828457,17,651.797373
14.298779,16,652.574038
12.579441,15,653.309451
13.828457,16,654.157059
13.410829,17,655.010161
13.141777,16,655.71957
9.039752,11,656.21132
13.85722,17,657.07827
12.355839,17,657.893414
14.694836,16,658.748334
13.694503,15,659.485513
9.225666,11,660.072351
14.689568,17,660.913593
15.217068,17,661.770305
12.621935,15,662.465226
15.16179,17,663.287634
5.956925,7,663.582608
12.411394,17,664.368367
10.540738,14,665.107122
15.16179,17,665.936597
14.995123,17,666.761577
11.842465,14,667.447579
14.286909,17,668.28205
15.16179,17,669.129749
15.189568,17,670.02761
11.496986,16,670.921348
11.805257,16,671.69115
12.633616,17,672.414702
14.41179,16,673.355351
14.363402,16,674.149603
12.71695,17,675.029006
14.745123,17,675.85461
12.513011,17,676.731371
15.050679,17,677.549054
14.939568,17,678.402092
3.979551,5,678.601736
14.252943,17,679.436408
5.006849,6,679.747766
14.050402,16,680.621724
15.16179,17,681.517954
13.642019,16,682.306826
7.493513,9,682.703526
12.411394,17,683.439661
14.050679,16,684.231248
14.245123,16,685.022819
12.661394,17,685.895983
13.717346,16,686.697153
13.079443,16,687.519026
12.078061,17,688.341428
15.16179,17,689.229131
11.801134,14,689.923618
13.829443,17,690.734635
13.447388,16,691.534044
11.883616,17,692.298248
12.135875,16,693.148557
15.16179,17,693.995295
12.46695,17,694.754874
11.358097,16,695.517586
14.134012,16,696.294101
4.056218,5,696.499339
15.16179,17,697.400208
14.354335,16,698.200272
13.956938,17,699.071522
11.798892,14,699.742089
12.154159,16,700.574552
14.828457,17,701.515247
12.356187,14,702.230515
15.022624,17,703.12783
14.300623,16,703.982718
15.298779,17,704.856926
3.187679,4,705.037425
15.16179,17,705.947508
12.578061,17,706.860594
12.494727,17,707.761435
14.717346,17,708.60138
13.856234,16,709.434826
14.328457,17,710.350612
12.74445,17,711.19663
12.328061,17,712.077505
14.243224,16,712.885059
14.678452,17,713.691314
15.16179,17,714.48052
15.18952,17,715.332421
15.106234,17,716.26351
13.975165,17,717.01102
13.689567,16,717.849544
12.299717,15,718.540193
12.383616,17,727.589514
15.050679,17,728.416597
14.078457,16,729.206059
13.632866,16,730.010976
12.272505,17,730.916402
12.551037,15,731.624036
13.746109,17,732.507089
13.383148,16,733.311583
14.856234,17,734.103203
13.864054,17,734.950025
14.141832,17,735.737511
12.135865,16,736.582358
12.661394,17,737.487301
7.856593,10,738.001216
14.595118,17,738.907273
10.9662,13,739.537903
13.845118,16,740.420442
13.66179,15,741.14842
15.16179,17,742.059142
12.689172,17,742.944679
12.661394,17,743.846778
14.439568,16,744.638741
12.735186,17,745.568565
14.241827,17,746.414677
15.134012,17,747.268422
13.496109,17,748.19966
14.550669,16,748.872402
12.578061,17,749.663463
15.217346,17,750.532664
15.134012,17,751.392972
12.46695,17,752.258726
15.022901,17,753.126607
13.68951,15,753.832522
12.661394,17,754.585824
12.163643,16,755.404257
15.106234,17,756.258849
14.43766,16,757.105129
12.633616,17,758.032297
14.400072,16,758.835482
14.578457,17,759.678861
13.717345,15,760.383488
14.439566,16,761.209522
12.221601,16,762.011605
14.939568,17,762.849129
14.967346,17,763.699103
15.243224,17,764.574842
12.078061,17,765.417639
15.217346,17,766.335672
14.106234,16,767.125532
14.800679,17,768.033758
12.707456,17,768.810566
13.696864,16,769.587818
15.050679,17,770.474646
15.078457,17,771.374133
14.382113,16,772.243326
12.253258,14,772.930213
8.385975,10,773.369335
12.689172,17,774.247841
12.661394,17,775.109472
13.912776,17,775.991154
12.71695,17,776.86758
14.884012,17,777.717839
14.967346,17,778.64307
14.772901,17,779.483943
15.16179,17,780.329797
15.106234,17,781.227761
14.299057,16,782.052693
14.328457,16,782.969641
14.318963,16,783.774548
12.566945,17,784.663275
11.198874,15,785.374349
14.318963,16,786.089887
14.384012,16,787.000638
12.605839,17,787.887979
14.745123,17,788.718286
14.078457,16,789.511781
12.163605,16,790.364247
12.108088,16,791.273476
12.689172,17,792.142668
14.800679,17,793.02289
12.21695,17,793.880432
11.524763,16,794.656502
15.16179,17,795.462058
12.661394,17,796.344459
11.496986,16,797.189137
14.902296,17,797.965827
12.661394,17,798.847586
15.106234,17,799.681821
11.524764,16,800.511805
12.106197,16,801.323614
15.106234,17,802.160257
12.135865,16,803.10355
13.058499,16,803.815423
13.746109,17,804.61925
12.494727,17,805.506922
14.91179,17,806.293257
12.689172,17,807.285189
12.689172,17,808.068414
12.689172,17,808.96617
15.134012,17,809.818834
15.189568,17,810.700994
13.521227,16,811.489776
11.913653,16,812.301782
14.16961,17,813.181752
14.467289,16,813.99553
11.635875,16,814.725443
15.16179,17,815.624166
10.66999,14,816.280156
12.578061,17,817.121027
14.91179,17,817.94664
13.725165,17,818.666489
14.384003,16,819.49611
12.605839,17,820.249177
14.846741,17,821.081737
15.095118,17,822.041401
15.16179,17,822.921704
13.717346,16,823.68152
12.326438,17,824.547348
12.383616,17,825.353616
12.689172,17,826.223716
12.439172,17,827.071065
13.718331,17,828.010076
15.187945,17,828.885682
13.439558,15,829.580215
12.661394,17,830.479313
13.272901,15,831.184691
12.277481,16,831.854666
14.467068,16,832.609442
14.884012,17,833.445237
15.189568,17,834.353275
12.633616,17,843.046563
15.217346,17,843.916567
15.16179,17,844.749967
14.16179,16,845.485699
15.106234,17,846.368342
13.689568,15,847.004906
15.189568,17,847.883541
10.104448,12,848.425014
14.356225,16,849.178954
12.300283,17,849.895786
15.16179,17,850.762466
15.217346,17,851.598104
14.550679,17,852.481426
12.494727,17,853.226744
14.300679,17,854.129197
14.384012,17,855.012979
12.689172,17,855.875459
14.411505,16,856.737552
15.106234,17,857.577904
14.430074,16,858.361304
13.252943,16,859.09042
15.207852,17,859.95528
12.633616,17,860.824023
14.993224,17,861.666657
15.078457,17,862.463694
11.746986,16,863.248999
15.16179,17,864.129984
12.798894,15,864.919134
15.050679,17,865.761122
12.163328,16,866.591225
15.134012,17,867.48531
12.661394,17,868.374512
15.050679,17,869.233707
12.661394,17,870.11557
13.801665,17,870.93225
15.050679,17,871.792584
12.300283,17,872.603614
14.939568,17,873.435546
15.189568,17,874.244763
14.383735,16,875.055184
14.328456,16,875.836088
14.133735,16,876.728952
12.494727,17,877.574493
14.967346,17,878.496231
15.124518,17,879.3326
10.814448,13,879.90892
13.551665,17,880.813398
14.495123,16,881.611068
12.46695,17,882.433523
14.300679,16,883.231837
12.578061,17,884.111807
14.995123,17,884.926191
12.633616,17,885.663018
14.550679,17,886.530021
12.661394,17,887.398979
12.689172,17,888.285257
8.160989,11,888.818802
14.078457,16,889.621261
11.888592,16,890.44509
14.497087,17,891.281511
14.356234,16,892.142634
15.134012,17,893.000462
12.494727,17,893.85336
12.633616,17,894.707752
14.622896,16,895.508526
14.930074,17,896.426814
12.716902,17,897.308699
13.828457,16,898.142637
11.941429,16,898.91824
14.91179,17,899.799049
14.967346,17,900.727713
15.161743,17,901.608538
14.41179,16,902.423871
15.134012,17,903.354572
12.689172,17,904.243664
10.178452,12,904.788868
12.605839,17,905.689633
6.663753,8,906.108237
14.384012,16,906.996506
14.939568,17,907.827277
15.134012,17,908.64583
13.826834,16,909.4837
12.733046,15,910.206348
12.661394,17,911.102067
14.91179,17,911.997145
14.856234,17,912.842796
14.995123,17,913.715285
14.91179,17,914.54361
12.522505,17,915.417489
14.828457,17,916.334132
11.028044,15,917.097882
14.745123,17,917.926485
15.134012,17,918.849149
14.134012,16,919.645561
15.206229,17,920.488553
14.467344,17,921.271892
14.967346,17,922.110371
15.16179,17,922.930329
12.661394,17,923.788954
14.021001,16,924.580828
14.800679,17,925.477428
12.679678,17,926.368871
15.022901,17,927.220962
15.16179,17,928.045573
14.606234,17,928.86171
14.16179,16,929.64523
13.772512,15,930.35228
15.217346,17,931.299494
12.689172,17,932.131772
15.050679,17,933.000574
13.85722,17,933.77933
14.356176,16,934.501917
14.717346,17,935.228785
13.577496,17,936.030475
9.25,11,936.518955
13.800679,16,937.269321
12.967346,15,937.912308
13.85722,17,938.652078
12.689172,17,939.556008
15.16179,17,940.430839
13.717346,16,941.32714
13.633051,17,942.201177
13.939568,16,942.96906
13.801665,17,943.82894
14.91179,17,944.659015
14.522901,17,953.503964
14.300632,16,954.319944
15.022901,17,955.184125
12.300283,17,956.019893
15.16179,17,956.854791
12.30306,17,957.737584
12.801665,16,958.539858
14.383957,16,959.358455
11.580318,16,960.178463
11.69143,16,960.953973
14.272568,16,961.724923
14.828457,17,962.604012
12.328061,17,963.396478
13.606234,16,964.085236
15.106234,17,964.945743
14.078457,16,965.710394
12.550283,17,966.587182
14.326557,16,967.370386
15.16179,17,968.288658
15.134012,17,969.118361
12.770606,17,970.054827
14.995123,17,971.04554
11.580319,16,971.774993
14.995123,17,972.625311
12.494727,17,973.478986
13.522901,16,974.353491
11.392019,14,975.172029
13.829443,17,976.002179
6.304368,8,976.403507
14.38239,16,977.258316
14.217346,16,978.089409
12.689172,17,979.000157
12.133616,17,979.841049
12.300283,17,980.715601
12.439172,17,981.577475
15.022901,17,982.516407
15.189568,17,983.327578
14.439511,16,984.102449
15.134012,17,984.952646
10.966481,13,985.604099
3.930975,5,985.814616
15.16179,17,986.63644
15.106234,17,987.506556
14.995123,17,988.347259
12.689172,17,989.233443
14.384012,17,990.122326
7.636748,10,990.653682
15.134012,17,991.496065
15.16179,17,992.305688
14.245123,17,993.187943
15.106234,17,994.065565
12.330838,17,994.981539
14.772901,17,995.826649
15.078457,17,996.763173
15.106234,17,997.601539
11.385875,16,998.431851
10.88494,13,999.014257
13.225165,16,999.731493
14.41179,16,1000.503209
13.912776,17,1001.327262
14.91179,17,1002.137149
14.493513,17,1003.002915
12.272505,17,1003.84205
14.495123,17,1004.739227
14.856234,17,1005.545018
13.605273,17,1006.450995
12.383616,17,1007.300942
12.689172,17,1008.184091
15.189568,17,1009.09868
14.606234,17,1010.02099
15.16179,17,1010.866263
15.134012,17,1011.761644
15.134012,17,1012.595136
12.78889,17,1013.514598
14.050679,16,1014.360519
11.873087,14,1015.103378
12.46695,17,1015.922673
11.69143,16,1016.683149
12.661394,17,1017.531764
15.106234,17,1018.421231
12.761112,17,1019.359338
12.328061,17,1020.19836
15.050679,17,1021.028762
13.550679,16,1021.750353
14.800679,17,1022.668181
15.022901,17,1023.564852
14.150397,16,1024.334224
13.800679,16,1025.21412
13.745123,16,1025.908185
14.91179,17,1026.848719
12.360806,16,1027.588391
15.022901,17,1028.442725
15.180074,17,1029.350134
14.355957,16,1030.181308
11.44471,15,1030.842904
14.800679,17,1031.58222
15.134012,17,1032.410708
12.46695,17,1033.266774
14.745123,17,1034.177662
8.393073,10,1034.581786
14.856234,17,1035.455627
14.482108,16,1036.271101
15.106234,17,1037.112756
14.689568,17,1037.906719
12.189926,15,1038.615069
13.522901,16,1039.476153
15.16179,17,1040.316004
13.634998,17,1041.216283
14.356225,16,1042.086923
14.494846,17,1043.001913
12.272505,17,1043.771919
13.85722,17,1044.695656
11.939172,17,1045.470238
14.439568,17,1046.3705
14.439568,17,1047.179791
12.163653,16,1047.97789
15.106234,17,1048.825354
15.078457,17,1049.584626
11.828061,17,1050.322453
14.717346,17,1051.220489
14.41179,16,1052.08347
14.409843,16,1052.909568
9.917006,13,1053.568223
15.078457,17,1054.448256
12.578061,17,1055.33835
12.605839,17,1064.066064
14.078457,16,1064.911789
12.829443,16,1065.65277
13.958838,17,1066.53637
12.689172,17,1067.239172
14.328457,16,1068.005957
12.133616,17,1068.820495
15.16179,17,1069.636123
12.689172,17,1070.388863
14.939568,17,1071.211261
15.133735,17,1072.094825
14.495123,16,1072.861479
12.856234,15,1073.603439
14.189568,17,1074.394356
14.578457,17,1075.261363
14.39118,16,1076.06206
15.187668,17,1076.938983
15.189568,17,1077.780453
12.080838,17,1078.709806
13.808499,17,1079.433869
12.381994,17,1080.25856
12.355839,17,1081.144881
12.661394,17,1082.03076
15.134012,17,1082.935944
14.244791,16,1083.730508
14.884012,17,1084.611309
15.106226,17,1085.47852
12.133616,17,1086.354231
12.605839,17,1087.12113
15.078457,17,1087.975154
14.141832,17,1088.746192
11.496986,16,1089.601298
12.689172,17,1090.479151
15.078457,17,1091.341375
12.522505,17,1092.132261
14.995123,17,1093.023685
12.870166,15,1093.788771
12.522504,17,1094.532593
13.745123,16,1095.361535
14.884012,17,1096.234239
14.800679,17,1097.030316
15.134012,17,1097.965068
12.605839,17,1098.855902
11.224566,15,1099.550344
12.439172,17,1100.261858
14.467298,16,1100.982305
14.189568,16,1101.742626
14.217337,16,1102.569266
14.41179,17,1103.318985
14.884012,17,1104.148146
13.634998,17,1104.995213
12.383339,17,1105.716492
12.661394,17,1106.59166
14.66179,17,1107.382786
14.104561,17,1108.139591
11.772505,17,1108.920038
12.661394,17,1109.795556
12.661394,17,1110.63231
12.912776,16,1111.407289
12.439172,17,1112.227751
12.494727,17,1113.130191
15.050679,17,1113.884594
14.578457,17,1114.716852
14.411788,16,1115.589002
12.578061,17,1116.294233
14.217345,16,1117.172444
15.16179,17,1118.014051
15.16179,17,1118.922097
14.884012,17,1119.809382
12.661394,17,1120.564443
13.940554,17,1121.311761
14.884012,17,1122.107422
15.050679,17,1122.959714
15.124518,17,1123.832673
14.114054,17,1124.617781
15.178452,17,1125.465244
11.800283,17,1126.300958
14.91179,17,1127.18859
4.827409,6,1127.48481
12.272505,17,1128.335851
14.495123,17,1129.111424
14.578457,17,1129.94101
12.189172,17,1130.747095
15.161789,17,1131.501853
15.106234,17,1132.317935
12.360767,16,1133.013401
12.633616,17,1133.879705
14.356225,16,1134.745907
14.745123,17,1135.628444
12.300283,17,1136.363489
12.578061,17,1136.938032
14.874518,17,1137.358111
12.661394,17,1137.871627
14.846741,17,1138.354219
12.439172,17,1138.900533
15.106234,17,1139.410668
8.322073,11,1139.756624
12.912776,16,1140.20923
12.60583,17,1140.661237
15.16179,17,1141.185319
14.022901,16,1141.636533
12.689172,17,1142.1458
15.022901,17,1142.649292
13.717346,16,1143.144092
12.605839,17,1143.677075
12.661394,17,1144.199507
12.355839,17,1144.624513
12.300283,17,1145.037045
14.884012,17,1145.534968
15.106234,17,1146.049068
11.717346,14,1146.419979
10.568516,14,1146.770986
15.189568,17,1147.200995
12.078061,17,1147.670183
14.772901,17,1148.189926
15.106234,17,1148.733208
12.281932,16,1149.247634
15.206229,17,1149.739391
12.272505,17,1150.189456
14.874518,17,1150.686512
15.050679,17,1151.213866
12.30306,17,1151.742063
14.884012,17,1152.232276
15.096741,17,1152.715734
15.189568,17,1157.901886
15.187945,17,1158.40272
12.633616,17,1158.875551
12.661394,17,1159.358585
12.761389,17,1159.870869
13.716385,17,1160.34527
14.106234,16,1160.72851
15.022901,17,1161.22317
14.272901,16,1161.783147
15.189568,17,1162.265224
14.300679,16,1162.796628
11.543048,16,1163.214787
15.189568,17,1163.740857
13.634012,16,1164.196294
15.134012,17,1164.726383
14.548992,16,1165.195263
12.689172,17,1165.737784
14.272901,16,1166.204878
12.355839,17,1166.69407
14.91179,17,1167.117811
14.38368,16,1167.609918
14.328449,16,1168.059097
15.134012,17,1168.554523
15.050679,17,1169.040735
15.078457,17,1169.587764
12.439172,17,1170.084849
15.022901,17,1170.547793
14.300669,16,1170.988991
13.801665,17,1171.515042
12.328061,17,1171.964216
14.495123,16,1172.436019
13.85722,17,1172.89372
14.308499,17,1173.325565
15.078457,17,1173.823509
15.078457,17,1174.343266
15.078457,17,1174.846592
12.633616,17,1175.355392
11.941375,16,1175.738472
15.078457,17,1176.269967
11.513323,16,1176.644551
15.134012,17,1177.130079
14.995123,17,1177.700151
12.476419,16,1178.171734
13.772901,16,1178.703404
12.133616,17,1179.186375
15.189568,17,1179.710165
12.633616,17,1180.100484
15.189568,17,1180.636972
13.079443,16,1181.120002
15.189568,17,1181.584675
14.634012,17,1182.072264
13.801665,17,1182.605408
11.552541,16,1183.094453
13.717346,16,1183.551697
14.772901,17,1184.10716
12.46695,17,1184.629135
12.328061,17,1185.13034
15.263407,17,1185.601243
13.548398,15,1185.995021
13.836277,17,1186.35364
13.494162,17,1186.871636
12.633616,17,1187.433383
12.328061,17,1187.890506
13.412776,17,1188.345621
12.355839,17,1188.878907
13.114054,16,1189.334532
12.135875,16,1189.852593
15.050679,17,1190.329029
15.078457,17,1190.849427
14.939568,17,1191.395146
15.189568,17,1191.92861
15.161743,17,1192.405996
14.467336,16,1192.872388
14.939568,17,1193.390502
11.499703,16,1193.802051
15.16179,17,1194.278119
12.328061,17,1194.752504
15.134012,17,1195.276341
11.459714,16,1195.757924
15.124518,17,1196.287342
14.937945,17,1196.811954
14.884012,17,1197.286031
15.132113,17,1197.715257
11.276087,15,1198.111794
12.355839,17,1198.561455
7.782708,10,1198.850698
15.106226,17,1199.232514
14.800679,17,1199.776954
13.345308,16,1200.280831
15.050679,17,1200.72564
15.189568,17,1201.229453
12.439172,17,1201.775675
13.634998,17,1202.27392
14.326787,16,1202.787644
15.23563,17,1203.295854
12.689172,17,1203.842362
14.689568,17,1204.277702
12.578061,17,1204.786379
14.35591,16,1205.237674
15.189568,17,1205.627846
12.493781,15,1206.047404
12.439172,17,1206.501367
11.586635,15,1206.862577
15.050679,17,1207.312126
14.280721,17,1207.819303
12.46695,17,1208.189939
13.85722,17,1208.706832
15.16179,17,1209.210729
15.16179,17,1209.680425
11.559985,15,1210.042448
10.318516,14,1210.399952
12.661394,17,1210.906257
12.550283,17,1211.402464
11.941106,16,1211.832565
12.48801,17,1212.306254
12.083028,16,1212.812013
12.661394,17,1213.313314
15.271001,17,1213.769284
11.858097,16,1214.26522
13.940554,17,1214.703089
12.661394,17,1215.271025
14.18952,16,1215.791131
12.305257,16,1216.274262
14.382113,16,1221.331434
13.884998,17,1221.826007
13.801665,17,1222.326549
15.217346,17,1222.833622
15.189568,17,1223.355507
14.717298,17,1223.839425
12.661394,17,1224.382685
15.106234,17,1224.810955
12.30306,17,1225.221593
14.522901,17,1225.679057
15.217337,17,1226.148839
15.134012,17,1226.652657
13.88499,17,1227.164014
15.178452,17,1227.656759
12.661394,17,1228.201396
15.189568,17,1228.668602
13.114054,16,1229.101768
12.439172,17,1229.54984
13.579443,17,1230.126762
12.661394,17,1230.634054
13.801665,17,1231.162879
14.995123,17,1231.630325
12.050283,17,1232.056982
15.215446,17,1232.566936
15.16179,17,1233.018317
10.735183,14,1233.3957
15.106234,17,1233.850178
15.189568,17,1234.320431
14.91179,17,1234.878754
15.050679,17,1235.379181
13.829443,17,1235.85565
13.633051,17,1236.395403
12.49445,17,1236.926875
15.134012,17,1237.439638
12.689172,17,1237.807846
14.800679,17,1238.302466
13.746109,17,1238.848181
12.439172,17,1239.331359
12.355839,17,1239.877244
15.16179,17,1240.313547
15.106234,17,1240.79167
12.689172,17,1241.340513
8.97787,12,1241.675107
14.995123,17,1242.129429
14.689568,17,1242.645643
14.800679,17,1243.12099
12.689172,17,1243.527588
14.995123,17,1244.002946
15.16179,17,1244.560869
14.717346,17,1245.046021
12.716949,17,1245.585221
15.189568,17,1246.08724
12.689172,17,1246.597634
14.939568,17,1247.125905
12.494727,17,1247.626889
12.661394,17,1248.069507
12.330838,17,1248.574863
15.106234,17,1249.114897
15.134012,17,1249.616633
13.85722,17,1250.103435
15.18956,17,1250.625801
12.44734,15,1251.014802
13.800679,16,1251.460437
14.967346,17,1252.042147
13.02194,16,1252.462446
14.38239,16,1252.982549
12.661394,17,1253.402716
14.856234,17,1253.884344
13.801665,17,1254.371734
13.690554,17,1254.900376
12.689172,17,1255.468593
13.829443,17,1256.011543
12.689172,17,1256.516835
15.16179,17,1257.004158
12.733611,17,1257.562431
12.300283,17,1258.087049
13.801665,17,1258.546607
15.106234,17,1259.026969
12.661394,17,1259.469814
15.189568,17,1260.112235
12.689172,17,1260.609569
12.21695,17,1261.125932
12.689172,17,1261.670906
12.689172,17,1262.11697
14.634012,17,1262.657788
13.579443,17,1263.136089
12.494727,17,1263.541866
15.022901,17,1264.06479
15.106234,17,1264.555271
15.106234,17,1265.016829
12.374123,17,1265.481134
12.300283,17,1265.891917
15.215723,17,1266.396658
14.745123,17,1266.858394
13.975165,17,1267.319256
14.91179,17,1267.869293
15.134012,17,1268.340468
14.939568,17,1268.81353
15.217346,17,1269.354429
14.39118,16,1269.836404
15.050679,17,1270.310246
15.039563,17,1270.859157
12.133616,17,1271.35807
12.31753,15,1271.739113
12.689172,17,1272.23531
15.189568,17,1272.743946
15.078457,17,1273.268601
14.586842,17,1273.783365
14.410168,16,1274.24311
13.801665,17,1274.749399
14.995123,17,1275.205105
15.217346,17,1275.775203
15.16179,17,1276.252889
15.16179,17,1276.772296
14.995123,17,1277.262622
15.106234,17,1277.73957
14.745123,17,1278.177701
13.689568,16,1278.535395
12.059432,16,1279.048233
14.078457,16,1279.535945
14.38239,16,1280.005126
14.91179,17,1280.502332
15.134012,17,1281.05555
12.161753,16,1281.565385
12.355839,17,1282.018763
14.522901,17,1282.440977
14.939568,17,1287.523176
11.250256,15,1287.951021
14.745123,17,1288.447844
14.856234,17,1288.931409
13.002943,16,1289.31535
14.356234,17,1289.830759
12.439172,17,1290.334864
13.829443,17,1290.86058
14.745123,17,1291.446647
