#{"t_start": 1765327240.6666498, "env_id": "None"}
r,l,t
17.817726,21,1865.426225
34.976845,40,1869.412744
32.19572,40,1869.413014
8.004537,10,1869.931732
1.869811,3,1870.790234
6.466171,8,1872.898372
27.011452,34,1873.755566
1.6894518,3,1874.173011
2.5303285,4,1875.443626
21.814867,27,1882.364767
13.952568,20,1884.079026
25.686407,37,1885.734981
30.723103,40,1891.269887
12.870637,16,1898.254611
32.067043,40,1899.576237
29.167814,40,1901.299026
29.66837,40,1902.98519
1.7083851,3,1904.239685
16.174868,21,1907.240803
18.283102,25,1910.286844
2.8830895,4,1912.028736
9.391058,12,1912.483299
18.861265,26,1912.483642
4.3525696,6,1914.63071
5.375613,7,1915.491666
5.110175,7,1915.49196
1.9943119,3,1916.783257
9.992274,11,1920.205034
30.972248,40,1921.485352
9.376666,13,1922.366042
10.156281,11,1926.182924
27.59046,37,1930.507504
27.945995,36,1935.654416
24.14556,30,1939.171269
34.518303,40,1939.600241
6.456915,8,1942.558249
6.11016,8,1942.989235
30.669233,40,1947.579248
33.359543,40,1952.641444
11.825178,15,1953.935935
7.379627,9,1956.542801
23.999046,32,1956.543096
2.8844326,4,1958.244267
32.410694,40,1959.5065
5.2580185,7,1959.506752
3.638085,5,1960.400082
8.623026,10,1963.889691
10.638619,13,1965.22451
14.995247,20,1969.136117
32.61646,40,1971.231169
3.4628475,5,1971.231472
11.173344,14,1971.231567
1.6429571,3,1972.472709
15.547325,21,1972.897997
7.5246973,9,1976.367601
3.0158627,4,1978.105574
10.781139,15,1979.45614
15.507343,21,1980.370826
2.5105484,4,1981.211521
12.639323,16,1984.962229
30.443851,40,1988.328246
4.3257284,6,1990.852845
21.831652,26,1992.190556
20.85481,28,1996.821158
30.133095,40,1997.256262
15.530861,20,1999.367359
10.068219,13,2005.012954
29.956635,40,2009.250939
28.940434,36,2012.255723
28.978308,40,2014.454426
19.659006,25,2015.795457
4.415353,6,2017.086511
1.7516619,3,2018.448413
17.603756,20,2020.990059
24.265278,33,2023.520623
12.625263,18,2028.645502
29.570642,38,2032.198171
1.8742856,3,2033.47415
27.153662,37,2034.309958
27.919058,39,2040.358881
6.1529527,9,2044.338428
21.439419,29,2046.119688
28.915585,40,2046.119961
5.664097,8,2049.738219
29.665205,38,2050.990409
8.734506,13,2051.833527
12.020642,16,2057.754733
27.667088,40,2061.52701
31.170233,40,2066.800258
13.053918,16,2068.57037
31.184042,40,2069.006728
27.491682,40,2074.946981
15.54446,21,2077.540948
10.462734,13,2080.543952
32.816006,40,2083.970901
31.169634,40,2086.096132
15.39407,17,2087.797749
14.1426,17,2091.360851
27.86682,40,2094.782082
28.5789,40,2103.269934
1.8399879,3,2104.575593
28.178885,40,2105.002607
29.528286,40,2108.371474
8.7490635,12,2110.110963
28.535316,40,2111.843667
9.977174,13,2113.973072
10.971278,12,2117.08197
31.821697,40,2121.796033
11.397402,16,2124.005619
31.241648,40,2127.591204
31.183199,40,2131.481976
3.9059892,5,2133.654338
13.055718,17,2134.960213
20.486725,26,2135.406235
6.8637977,9,2137.634639
4.4227653,6,2137.634917
4.884667,7,2138.51685
33.43067,40,2139.419493
1.905423,3,2140.675838
6.9830317,10,2144.871038
14.376404,16,2145.304626
19.413422,26,2148.678341
23.63224,31,2150.952451
14.817985,20,2157.487269
27.298206,34,2160.074885
25.832535,36,2160.517179
10.352431,15,2166.65804
20.631304,25,2168.36757
30.806824,40,2168.367863
15.602744,21,2169.670907
12.754492,14,2172.608455
14.053601,19,2176.551623
5.8235188,9,2176.551951
18.644218,25,2179.191106
13.297584,16,2183.449374
26.611334,34,2184.304389
24.362755,30,2192.005951
30.484465,40,2193.712383
25.765827,34,2198.755852
29.79913,40,2200.603556
8.5706005,10,2204.856574
21.077393,27,2205.308876
31.025858,40,2209.171082
12.004406,16,2212.25386
8.377978,10,2213.533981
32.835457,40,2216.165141
7.3980336,10,2216.591001
27.375525,36,2220.371784
7.557933,11,2220.799232
2.8894408,4,2222.060089
20.223944,23,2226.636238
27.751015,38,2230.000126
12.699542,15,2233.006953
29.825468,40,2238.295864
29.355265,40,2239.591222
23.771704,27,2241.794184
2.9606776,5,2243.904878
25.4859,31,2246.456554
20.42052,24,2248.589119
3.8267853,6,2249.022345
13.0427685,17,2251.202251
6.19697,8,2252.488559
12.813001,15,2255.099371
31.549566,40,2256.812066
5.459107,7,2259.843714
12.61571,14,2261.139215
1.6189746,3,2261.139532
23.610975,31,2264.530333
8.376689,12,2266.188474
1.9943119,3,2267.427809
7.154618,10,2268.782101
28.67114,40,2269.651794
2.7928088,4,2271.390522
5.3733244,7,2271.83135
0.9540681,2,2272.290022
8.308155,11,2277.087963
9.949648,13,2277.512018
29.311602,39,2277.96084
7.907173,11,2282.282554
35.400635,40,2284.871452
7.80108,12,2287.431491
4.526137,6,2287.431829
0.9772149,2,2288.296313
22.771955,31,2291.318393
4.4941473,7,2294.337081
32.74499,40,2294.337396
18.725718,24,2298.646916
3.4394066,5,2300.834101
24.753765,31,2300.834378
1.6856414,3,2302.142424
8.345093,10,2306.513772
15.65703,21,2310.207093
29.771696,37,2310.677787
33.7404,40,2311.942085
7.131019,10,2314.469145
11.08413,15,2318.256905
21.235191,30,2319.52527
23.22129,32,2324.38749
26.05471,33,2328.611333
21.658665,27,2329.904313
23.88317,31,2332.962825
27.079836,34,2339.120682
18.133026,25,2340.875098
3.0905778,5,2343.078354
15.778293,23,2343.078638
31.307903,40,2346.080984
5.6247864,8,2346.520191
9.31235,14,2349.11867
23.610294,31,2352.571654
5.264124,7,2355.545627
21.882423,27,2358.140553
30.268534,40,2363.466635
31.019056,40,2366.519644
7.9703355,11,2368.267344
26.170412,33,2372.661107
30.843365,40,2373.104059
13.26448,18,2374.420042
11.777914,15,2374.854924
4.759869,6,2376.979871
9.747641,12,2377.822791
9.128301,11,2381.65516
18.3134,25,2383.840357
3.6044567,6,2384.300496
6.0116553,8,2387.329866
6.2867026,9,2388.222562
23.903614,31,2388.222855
1.8868308,3,2388.660739
3.8853123,6,2390.771698
3.9096339,6,2390.772023
23.859972,31,2391.198204
1.0216594,2,2391.635807
7.9385915,11,2395.473961
10.424788,16,2398.514033
15.660237,20,2399.808086
2.970448,4,2400.241299
29.317165,39,2405.318372
25.420204,33,2409.68487
8.501033,12,2410.5176
7.7475615,9,2414.347051
28.447239,40,2416.913572
32.584545,40,2417.34109
13.0610895,17,2424.190163
27.936377,40,2426.742445
5.905856,7,2427.165211
5.545939,7,2429.769105
29.64463,40,2431.521409
26.702816,36,2432.802379
14.4896145,18,2440.417545
28.067451,40,2444.291163
28.334854,40,2446.899435
30.266293,40,2448.583771
5.1764355,7,2451.596635
5.5096154,8,2454.974069
30.400461,40,2457.63235
21.795975,31,2457.632616
4.9313464,7,2460.578581
30.718382,39,2463.502259
13.614424,19,2465.605237
8.951606,12,2465.605574
6.1318345,8,2469.013485
11.199765,14,2469.462264
30.866388,40,2472.041884
6.967912,8,2472.905161
20.282505,27,2480.485269
28.495634,39,2482.216872
17.813225,24,2483.080802
13.47821,17,2487.855766
29.283655,40,2489.202394
16.158539,23,2492.272205
29.066723,40,2500.445308
26.101706,34,2502.61436
6.0441747,8,2506.029016
30.704138,40,2506.460494
4.867988,7,2509.047161
28.607895,40,2509.494453
19.043081,24,2510.733673
25.569605,34,2520.906553
24.644766,34,2523.864042
31.301214,40,2526.056507
29.948895,36,2526.057142
5.842383,8,2527.360582
3.4874015,5,2529.590823
28.599855,40,2538.029619
21.543694,29,2538.444609
4.926844,6,2540.593149
5.582238,9,2542.322956
22.882956,30,2542.323258
32.840305,40,2543.219131
1.78791,3,2544.473615
1.6874015,3,2545.795585
8.199521,11,2547.073548
3.537516,5,2549.149328
4.398501,6,2551.734854
21.033876,28,2557.74701
29.733242,40,2557.747315
1.1197932,2,2558.593959
32.795094,40,2559.4461
16.260183,21,2560.696493
9.084422,12,2562.779478
6.3524556,8,2564.061563
28.932417,40,2575.68015
28.502455,40,2576.520634
31.071905,40,2579.959816
9.88605,12,2580.794153
29.089897,40,2581.249728
17.507393,25,2591.482134
32.66781,40,2593.675041
29.197006,38,2596.314819
5.413287,7,2596.73975
31.854214,40,2598.398184
7.0847845,9,2600.086993
6.28478,9,2602.182135
10.311158,12,2607.351351
29.659845,40,2608.693426
16.990622,22,2609.557869
7.376959,11,2613.385478
33.45543,40,2613.809407
14.011197,19,2615.496211
8.73129,10,2619.760682
12.813064,16,2620.645324
1.9985414,3,2621.06564
4.925612,6,2623.245517
25.322779,32,2623.245812
8.066431,11,2628.024657
29.885447,40,2630.595892
5.6580377,7,2631.018679
16.220045,19,2631.463477
4.7581444,7,2634.036149
27.237045,39,2637.841771
23.700418,32,2645.12224
29.186161,35,2645.541859
3.0393224,4,2646.856895
28.065079,40,2651.208296
30.024744,40,2655.199032
22.888426,30,2658.670725
6.665182,9,2659.109037
30.705835,38,2663.292772
7.26704,11,2663.759045
21.788794,29,2663.75939
7.912472,11,2668.435948
7.9983873,10,2672.655071
30.355042,40,2675.57239
24.041044,30,2676.017961
32.45006,40,2680.925066
30.659458,40,2689.929308
30.081345,40,2709.844529
30.920149,40,2710.272778
29.911345,40,2714.976441
28.773884,40,2723.963958
33.024185,40,2727.082963
29.06595,40,2727.521491
28.79922,40,2732.211766
25.915546,36,2739.468325
20.773138,27,2743.753645
29.287977,40,2744.183559
28.393206,40,2744.606699
14.723126,18,2751.473495
8.684724,12,2756.744575
31.385624,40,2756.744875
6.55513,9,2760.725533
30.615717,39,2761.149552
30.162493,40,2762.061348
6.289483,9,2765.068205
9.373026,12,2765.926256
1.6856413,3,2766.347826
30.752054,40,2774.018736
27.548233,38,2778.387342
29.92864,40,2783.096827
34.216354,40,2783.526982
6.5673237,8,2786.516835
8.039437,9,2787.382438
25.167814,34,2788.705366
22.150297,27,2789.984144
14.045304,19,2794.62014
28.999573,40,2804.590616
29.471815,40,2805.860699
30.241213,40,2807.158262
30.060177,40,2811.87259
17.373438,24,2817.480261
7.5521045,10,2821.784716
30.729578,40,2821.785009
28.575157,40,2823.049631
19.665867,27,2823.501572
14.124783,18,2829.525475
7.1293964,10,2833.885584
29.324219,40,2839.215747
29.43694,40,2840.47205
30.464529,40,2840.914843
8.174654,11,2845.754206
16.3025,21,2849.659663
28.205254,40,2851.350946
8.079922,10,2853.873893
4.9261117,7,2854.302881
3.239716,5,2856.441159
28.66162,40,2856.441526
5.027341,7,2859.414909
29.395716,40,2862.941972
18.04108,25,2864.658776
26.322868,31,2872.844166
30.857243,40,2873.729331
20.930305,27,2874.607855
25.114325,34,2879.224198
19.950804,25,2885.262587
24.593985,33,2887.012528
29.403864,40,2890.843553
10.263897,14,2891.280117
31.146887,40,2896.32125
21.052523,25,2901.565641
27.98087,40,2904.225186
31.64979,40,2908.550478
28.181358,40,2913.810642
17.466516,22,2913.81095
29.494013,40,2918.860113
6.370715,8,2922.321535
28.017107,37,2924.57002
20.414486,26,2925.019543
31.195904,40,2930.913599
30.671112,40,2939.399333
28.24559,40,2941.527804
29.357328,40,2941.957675
6.8004866,9,2945.807316
29.223125,40,2948.013205
5.133896,7,2950.999194
29.270428,40,2956.502757
29.775543,40,2958.719836
7.5061607,9,2960.462023
19.26321,26,2962.143923
3.5083852,5,2962.554842
29.383,40,2962.966976
13.247729,18,2970.798583
28.558683,40,2975.940992
29.156248,40,2979.388929
28.95915,40,2979.817398
29.482906,40,2988.134455
29.134426,40,2993.292872
27.735561,40,2996.745842
29.416523,40,2997.187548
20.126778,28,3000.211012
11.73268,16,3004.038139
27.821394,40,3010.497184
25.802515,36,3012.182121
3.4200616,5,3012.600023
30.677616,40,3017.190634
3.9623928,5,3019.403349
14.548939,18,3020.306162
28.756355,40,3021.226908
31.728992,40,3029.18468
18.882236,25,3030.028961
29.7776,40,3037.295298
28.818718,40,3038.163008
23.058548,30,3042.800066
10.869922,17,3045.43131
30.752817,40,3046.289497
1.6651793,3,3047.587156
31.197754,40,3054.423798
29.611683,40,3059.903833
27.328382,37,3061.193633
32.940174,40,3064.631409
9.70319,12,3066.308107
3.7777896,5,3066.752503
2.648733,4,3068.054183
5.8594904,7,3071.055456
33.84492,40,3071.480094
28.08895,40,3076.954557
12.469905,17,3078.23134
31.36609,40,3083.964732
15.50801,21,3086.156997
3.749756,5,3088.293582
29.864473,40,3088.730294
5.8016376,7,3091.348879
27.666088,40,3095.822675
28.482893,33,3098.374089
28.086973,40,3106.153993
30.553238,40,3108.778889
30.46085,40,3113.12655
29.75295,40,3115.734785
3.754879,5,3117.902358
12.351099,16,3120.04665
27.303228,36,3121.740692
26.97124,37,3124.689802
11.292232,17,3125.120212
10.571749,13,3130.484132
9.002733,12,3130.484481
6.689452,10,3134.840179
26.309843,36,3137.421187
30.575745,40,3137.421474
6.0410085,8,3138.303195
15.705029,19,3145.792964
30.826218,40,3147.867619
30.66351,40,3154.787123
30.264507,40,3155.709618
15.025983,20,3156.583955
19.048048,25,3156.584261
3.2452238,5,3158.691913
6.106678,9,3162.483368
15.743285,20,3163.333573
16.519524,20,3171.044811
30.750134,40,3172.771093
17.87982,24,3173.630647
28.358936,40,3173.630953
14.922006,19,3180.939126
21.84047,29,3186.199786
28.4045,40,3188.289224
4.1990585,6,3188.70436
18.085749,22,3190.423603
29.686626,40,3190.879678
11.66391,15,3196.933976
25.997147,33,3202.977593
10.727535,14,3202.978492
32.235176,40,3205.543713
29.576492,40,3208.081019
15.419239,22,3212.32889
15.371138,20,3214.11037
1.6879478,3,3215.40938
6.512802,9,3219.258939
29.422087,40,3220.105058
28.708351,40,3225.057186
23.725435,33,3226.31256
2.8273444,5,3227.185615
29.151308,40,3236.287116
29.198778,40,3237.12755
29.468233,40,3243.448593
28.772545,40,3244.318736
17.641481,24,3246.37453
26.038307,38,3253.198735
29.490759,40,3260.515512
30.180506,40,3261.342957
29.310242,40,3263.422506
5.817349,8,3263.845114
7.0437427,10,3265.573121
5.147448,7,3268.535464
30.483393,40,3270.252903
15.246736,23,3273.229175
33.592598,40,3280.925616
16.021664,23,3283.093776
23.284021,32,3283.967094
28.026892,40,3285.649961
4.116236,7,3286.073962
14.304353,17,3292.84237
21.836628,29,3293.281219
12.664447,17,3293.281582
3.9326472,6,3295.790964
7.5725417,10,3297.040951
2.5096123,4,3298.719466
27.805141,40,3300.855455
17.33568,24,3306.041106
13.018103,17,3308.172685
27.95991,40,3310.342339
1.8000001,3,3311.590004
28.835037,35,3313.693063
29.713766,40,3322.922557
30.77139,40,3325.030831
4.2672296,6,3327.651715
29.17836,40,3328.558152
26.338722,35,3328.558453
10.503168,15,3335.025779
27.687372,38,3339.417289
7.894007,11,3339.857045
25.833025,33,3342.029561
28.908663,37,3344.642033
29.82276,40,3356.937598
31.025948,40,3357.370601
29.95549,40,3359.520694
4.7268443,6,3359.971845
29.016756,40,3362.114987
29.42409,40,3374.22559
26.42456,33,3376.409442
29.685457,40,3376.837362
28.49006,40,3377.265267
2.64229,4,3378.109681
17.194517,21,3383.105004
6.5536127,9,3386.990462
21.602545,29,3389.152257
22.099253,31,3390.404659
28.760113,40,3394.970839
14.127465,17,3396.229169
8.019618,10,3399.230644
18.965693,24,3400.55911
29.086594,40,3403.940478
16.528883,20,3404.791102
13.815095,17,3406.474918
15.169769,19,3412.94275
22.92139,29,3412.943063
19.065447,24,3414.264332
21.79367,26,3417.681625
15.19505,22,3422.354259
21.728632,26,3424.077345
27.292253,40,3431.2535
32.97876,40,3434.676453
9.149332,13,3436.897334
28.735176,40,3439.495918
30.934387,40,3441.186971
4.843934,6,3442.018737
4.4829783,6,3443.723787
29.933298,40,3451.745447
28.393652,38,3453.016918
28.331472,40,3458.917247
26.44458,36,3458.917583
17.080885,20,3460.214722
13.706521,19,3467.01744
28.908354,40,3469.965304
28.935575,40,3476.010814
33.23612,40,3477.304039
25.438267,32,3480.689536
11.065735,13,3486.292268
28.088366,40,3487.147517
29.025314,40,3493.077636
29.86287,40,3494.35423
6.7730827,8,3496.484735
6.457304,8,3499.965664
22.65018,30,3499.965935
24.855883,34,3500.812304
6.9255958,8,3503.323596
13.338587,20,3508.438619
30.34896,40,3511.499695
4.551509,7,3514.459548
32.179085,40,3517.897815
16.706583,24,3518.757001
26.168287,36,3518.757283
15.023647,20,3523.012661
12.936012,19,3531.062985
29.035906,40,3535.035688
31.678568,40,3535.867815
29.621986,40,3535.868119
2.0273442,4,3537.566197
27.867872,40,3548.236848
29.703262,40,3552.005109
28.425962,40,3552.883557
29.22092,40,3554.605038
11.914085,16,3559.778324
8.95076,13,3560.21177
26.604414,35,3563.177739
4.8852344,7,3563.178046
6.4222326,9,3563.602262
27.892666,40,3569.096066
15.993681,20,3572.157649
28.768576,35,3578.139127
1.6676879,3,3579.400474
28.712841,40,3580.251385
19.046043,27,3583.688031
8.83989,12,3584.53832
27.625837,40,3602.93379
30.502499,40,3614.089599
27.155472,39,3617.153016
27.760809,40,3618.436977
28.358923,40,3620.191756
23.464277,28,3629.21054
2.8399878,4,3630.913223
27.550339,40,3631.35373
21.136274,31,3633.523391
29.091938,40,3635.634455
29.861637,40,3648.239471
28.092636,40,3648.689484
28.533728,40,3650.821791
25.599182,36,3651.25999
13.148871,15,3654.676153
22.18235,30,3664.061214
27.49051,40,3665.812361
28.670567,40,3667.977669
30.3515,40,3671.846129
7.8448977,12,3676.977485
25.37339,33,3678.27734
24.041647,33,3682.134724
31.058264,40,3682.994323
11.782217,17,3690.180779
5.9799123,9,3694.193104
29.223736,40,3694.193496
29.24697,40,3695.511864
28.027359,40,3699.289335
29.558735,40,3711.225455
30.508865,40,3711.225771
31.36103,40,3712.468221
27.512985,40,3716.222037
21.146954,27,3722.681512
31.14671,40,3728.177864
31.71133,40,3729.511415
22.559286,34,3730.885038
22.505547,31,3735.925488
27.269182,40,3745.607093
28.175667,40,3746.874517
28.95196,40,3748.171945
27.62677,40,3753.214541
15.867369,22,3757.657935
3.5750504,5,3759.81102
28.355003,40,3762.752881
29.334402,40,3764.054352
28.294024,40,3770.6312
21.373537,27,3774.57074
28.201153,40,3777.200047
27.935848,40,3781.472879
28.646547,40,3787.896382
29.089727,40,3791.726982
26.108944,35,3792.168867
30.302849,40,3798.584146
28.868881,40,3805.090807
31.553589,40,3808.984098
29.423952,40,3809.410764
9.367386,11,3814.061944
30.444912,40,3815.778718
15.167069,19,3817.114697
28.026875,40,3822.194768
11.642507,17,3829.440042
27.512808,40,3831.145125
28.933727,40,3832.813379
28.714846,40,3834.09271
5.088968,8,3834.528481
30.619404,40,3846.42254
27.560669,40,3849.753556
30.773027,40,3851.022135
28.690102,40,3851.466012
27.466515,40,3863.543366
29.335436,40,3867.035046
28.382425,40,3868.383969
27.399988,40,3868.852124
27.558619,40,3880.969601
29.86169,40,3884.359975
28.400381,40,3885.638328
28.89207,40,3886.078929
3.395657,5,3888.120128
8.481403,10,3889.863414
27.226683,40,3897.936577
30.17738,40,3901.374985
30.780436,40,3905.327385
30.17659,40,3907.03352
21.702656,27,3912.891991
30.590252,40,3915.062086
4.382344,7,3918.05374
28.577322,40,3922.389973
28.082973,40,3924.104202
30.912653,40,3930.115758
28.579872,40,3935.287838
27.955484,40,3939.576148
2.5089338,4,3941.301325
29.604548,40,3941.30156
28.487337,40,3947.322695
14.659957,20,3950.029996
29.353422,40,3952.758795
30.289015,40,3958.630974
29.753176,40,3964.599342
28.599657,40,3967.197575
28.75864,40,3969.810484
28.09336,40,3975.820845
18.70946,27,3978.882954
29.775677,40,3981.864213
29.594503,40,3987.059897
27.094118,40,3993.13498
27.112268,40,3996.103733
27.579008,40,3999.141382
28.354519,38,4003.455622
27.602657,40,4010.487666
26.738585,40,4013.582318
28.869059,40,4016.601887
25.8882,36,4019.189442
27.294138,40,4027.834747
29.294153,40,4030.816772
28.916359,40,4033.75144
27.557327,40,4036.284027
13.149063,15,4042.713408
28.790564,39,4044.42591
30.554062,40,4047.84474
11.759293,17,4050.036707
28.471344,40,4050.909684
7.071362,11,4055.710187
6.825566,10,4059.986472
27.694143,40,4061.712829
27.29401,40,4065.103651
30.755756,40,4067.243477
27.271358,40,4077.295822
28.555462,40,4079.019386
27.824064,40,4082.367364
29.201736,40,4084.544201
4.0213885,6,4087.249186
29.73669,40,4094.471558
19.955345,28,4094.471898
15.863973,19,4095.337536
31.70375,40,4096.221214
16.001207,22,4104.147594
27.203363,40,4112.059829
29.753487,40,4112.917783
29.01411,40,4113.821415
10.323728,12,4118.966895
30.060879,40,4121.571924
16.646969,22,4128.524513
29.24909,40,4129.412187
1.0874302,2,4129.412528
28.732391,40,4130.257477
28.844818,40,4138.839171
29.348434,40,4146.76487
28.045462,40,4146.765218
29.046019,40,4147.684656
29.42331,40,4156.311188
18.417097,24,4157.185569
7.9515147,11,4161.076897
29.00247,40,4164.010982
28.53859,40,4164.884495
12.449126,18,4172.557624
29.491695,40,4174.24397
31.041683,40,4177.96868
29.711702,40,4180.871018
11.600138,16,4187.653515
27.65801,38,4188.506904
3.5082335,5,4190.604192
28.910378,40,4191.030234
27.003225,40,4194.914159
7.61605,10,4199.269479
27.80336,40,4204.826182
28.375065,40,4207.900355
28.73328,40,4208.357714
2.596019,4,4210.139474
9.4156065,13,4210.56573
8.689688,13,4215.713926
28.357683,40,4216.573163
7.1163497,11,4220.43495
25.266323,36,4223.587481
10.55151,15,4227.008796
30.01682,40,4227.842267
3.5943122,5,4229.910733
11.6269,18,4231.198956
3.5173912,5,4232.123109
27.44777,40,4233.919914
8.910201,13,4236.916032
23.970882,33,4241.259051
27.397282,40,4249.559356
27.794176,40,4251.33395
32.17909,40,4254.377575
28.201351,40,4258.767059
27.73316,40,4266.913259
29.178833,40,4268.610399
28.759146,40,4271.644506
7.5988975,11,4271.644838
30.556334,40,4275.892028
28.881166,40,4285.797468
28.243683,40,4288.751001
31.069155,40,4288.751289
27.513487,40,4293.051708
21.933716,30,4301.441578
26.97861,40,4302.747848
28.710526,40,4305.776243
22.19128,30,4305.776573
28.648062,40,4318.541425
29.293295,40,4319.853786
28.514093,40,4322.801709
27.55781,40,4322.801977
15.7380295,23,4332.824451
22.269129,29,4335.412954
31.08086,40,4335.835239
27.532612,40,4337.134229
3.110175,5,4338.009994
12.160817,19,4346.284755
5.6156015,7,4349.237749
27.427462,40,4350.078474
4.7535233,7,4352.196231
27.600254,40,4352.631682
29.459661,40,4354.318843
7.3575926,11,4357.347603
27.864979,40,4367.107032
25.438656,35,4367.107355
3.400563,5,4369.268503
28.483202,40,4371.430564
9.333926,14,4373.147169
27.980343,40,4374.476935
11.818184,17,4378.704817
27.094141,40,4397.740012
28.471926,40,4397.740383
27.583029,40,4397.740516
26.694141,40,4397.740596
26.694141,40,4415.030075
28.471926,40,4415.030437
27.560806,40,4415.030544
27.583029,40,4415.030623
7.0445504,10,4421.495228
5.016557,7,4424.466157
27.556988,40,4434.505766
30.275276,40,4434.50624
28.160145,40,4434.506416
20.242918,29,4437.092324
13.000237,18,4442.429351
12.375078,16,4449.318472
27.555565,40,4451.912398
30.747522,40,4451.912707
28.11635,40,4454.677246
4.6949883,7,4455.109341
4.7358284,7,4457.681421
21.424856,29,4461.893884
27.554207,40,4469.385984
12.03912,17,4469.38624
28.440313,40,4472.34919
27.958109,40,4474.907992
18.684996,26,4480.688961
20.509861,27,4486.775449
27.883892,40,4486.775788
28.180563,40,4489.902524
29.102924,40,4498.133232
28.688066,40,4504.157093
28.642279,40,4504.157417
15.067864,20,4506.744422
29.534628,40,4507.167531
21.729944,32,4518.022328
28.448053,40,4521.420948
30.089901,40,4540.577569
29.286228,40,4541.003577
27.886011,40,4551.506238
28.180872,40,4554.909258
28.332237,40,4557.415511
29.020409,40,4557.839896
16.31146,23,4567.638834
28.888218,40,4568.49182
29.461885,40,4571.902418
28.31568,40,4574.455379
28.646267,40,4584.61243
28.871815,40,4585.445233
2.7312753,4,4586.278645
28.514324,40,4588.926679
30.312473,40,4591.534918
8.982372,14,4591.535192
9.649704,15,4597.882741
29.223951,40,4603.389917
27.33859,40,4605.944085
28.205256,40,4608.541503
27.51621,40,4615.022818
29.713018,40,4620.620415
29.002598,40,4623.173296
0.9772149,2,4624.034625
29.53616,40,4625.860339
28.316208,40,4632.203548
21.414375,29,4636.52205
28.10674,40,4637.825397
27.51227,40,4642.8701
11.981537,17,4643.707806
29.514341,40,4649.284487
5.5727706,7,4652.322115
28.290897,40,4654.866092
29.46903,40,4660.019371
28.936142,40,4660.916754
30.551054,40,4669.567952
31.015398,40,4672.167979
29.911642,40,4677.357724
29.0482,40,4678.235306
30.669397,40,4686.944109
31.15303,40,4689.608699
27.894012,40,4694.807363
27.470423,40,4695.663923
27.027483,40,4704.432724
31.17817,40,4706.98865
28.220806,40,4712.185342
30.501856,40,4713.035444
29.06644,40,4721.594901
29.247244,40,4724.219411
28.665913,40,4729.394822
29.492622,40,4730.317734
28.138594,40,4739.096067
29.646603,40,4741.747985
27.760675,40,4746.975708
29.292648,40,4747.879733
30.711992,40,4756.320712
29.954973,40,4758.936693
28.605255,40,4764.098681
29.135826,40,4764.928161
30.504333,40,4773.478265
31.109173,40,4776.00745
28.471132,40,4781.098144
31.419584,40,4781.967467
16.70406,22,4785.42262
28.691957,40,4790.542775
5.649015,9,4794.396546
27.802382,40,4798.262773
23.905605,31,4798.691352
29.371506,40,4799.132399
15.020894,22,4803.817898
27.53669,40,4815.292956
27.04389,40,4815.729842
29.659164,40,4816.1518
28.449701,40,4820.938807
30.890207,40,4832.460542
28.871927,40,4832.912202
30.115591,40,4833.399774
28.781143,40,4838.05106
15.099519,18,4845.762107
26.916363,40,4849.574457
29.268103,40,4850.012422
30.400171,40,4850.510451
29.00127,40,4863.336537
28.101763,38,4866.375357
30.92412,40,4867.676214
29.360815,40,4868.09833
8.449555,13,4873.405108
28.75767,40,4880.650442
3.5096123,5,4882.836496
27.249586,40,4883.688779
31.515703,40,4885.404243
28.093582,40,4890.588229
5.960815,9,4894.399475
27.22679,40,4899.962684
28.42548,40,4900.829013
27.820745,40,4902.539498
29.290033,40,4911.392338
28.51243,40,4916.893812
24.760145,36,4917.836677
27.359295,40,4917.836986
30.381535,40,4928.641883
28.646805,40,4934.288708
27.511782,40,4935.192597
28.336674,40,4935.192928
28.310226,40,4946.217399
29.825932,40,4951.714076
27.492226,40,4952.562913
29.111788,40,4952.563194
9.40375,14,4958.601851
28.869364,40,4963.341947
29.37615,40,4969.045681
29.668255,40,4969.932541
3.117214,5,4971.216763
29.178251,40,4975.930565
29.48983,40,4980.632584
12.999311,19,4984.078311
28.492086,40,4987.144985
1.6227851,3,4988.41113
27.75679,40,4988.411416
22.553259,33,4994.969491
29.514814,40,5001.157937
27.449427,40,5005.563361
28.869919,40,5005.564212
29.865742,40,5012.094361
29.88627,40,5018.586752
28.938572,40,5022.910897
29.51081,40,5022.911188
28.291025,40,5029.388887
27.447393,40,5035.790021
30.867527,40,5040.078507
27.692125,40,5040.078786
27.842148,40,5046.669774
31.97565,40,5053.252375
28.579935,40,5057.650482
29.198019,40,5057.650927
29.269888,40,5063.996703
7.6215405,11,5068.728999
27.122988,37,5069.178553
29.314455,40,5074.735009
29.667011,40,5074.735294
5.9551263,8,5078.206775
26.596437,33,5082.967397
30.493998,40,5086.383617
30.974472,40,5091.93167
27.576332,40,5095.338897
29.802235,40,5100.017291
28.974903,40,5103.544025
29.04971,40,5109.193884
27.560215,40,5112.631645
21.373287,31,5113.493532
30.088705,40,5121.144261
31.03966,40,5126.88454
31.530394,40,5130.514184
28.868843,40,5131.42677
7.504993,11,5135.230974
29.025978,40,5138.638394
29.469624,40,5144.263524
29.378256,40,5148.440735
8.062645,12,5149.301609
28.978388,40,5152.352904
28.159414,40,5155.729228
27.29197,40,5165.571329
27.7589,40,5166.425124
30.46016,40,5169.419772
29.97893,40,5172.882998
